Tweet content,Latitude,Longitude,sentiment
Seen today #walkingaround on the #LES #nyc #mylife #chinatown #street #streetphotography @ New… https://t.co/ztohggza2c,40.7142,-74.0064,0.13636363636363635
"#Nursing alert: ARNP for Employed Primary Care | Ocala Regional Medical Center We... | #Ocala, FL https://t.co/5KUlPiEEq6 #PracticeWithUs",29.1746408,-82.1377895,0.10000000000000002
"Can you recommend anyone for this #job? Public Service, ERP Business Process Consultant - https://t.co/sHpAJB864o #Washington, DC #Hiring",38.8951118,-77.0363658,0.0
"OfficeTeam #Clerical #Job: Medical Receptionist (#Knoxville, TN) https://t.co/QMqXreDkpf #Jobs #Hiring #CareerArc",35.9467011,-84.03260330000002,0.0
Can you recommend anyone for this #job? Nursing Assistant-CSOT3 Float Pool FT nights... - https://t.co/GDfWJDeMJx https://t.co/Gcbe9KIagc,39.1041725,-94.5998517,0.0
"Oracle: Oracle Commerce Platform Consulting - Senior Project Manager (ATG and... (#Herndon, VA) https://t.co/DyTWFqDTLX #BusinessMgmt #Job",38.9695545,-77.38609759999999,0.0
"Can you recommend anyone for this #job? Restaurant Team Member (Crew) - https://t.co/x0zQaGC363 #SONIC #FortWorth, TX #Hospitality #Hiring",32.6783375,-97.39848719999999,0.0
"See our latest #NewBrighton, MN #job and click to apply: Electronic Assembler - https://t.co/onHgX8X6pb #Manufacturing #Hiring",45.065521200000006,-93.2018908,0.5
"We're #hiring! Click to apply: Program Director - https://t.co/HF14gBruJi #Job #Broomall, PA #Jobs #CareerArc",39.967933,-75.347048,0.0
"Interested in a #Cosmetology #job near #Tulsa, OK? This could be a great fit: https://t.co/tymGnNEpvY #Hiring #CareerArc",36.1449378,-95.9039944,0.41
"Interested in a #HR #job near #ANAHEIM, CA? This could be a great fit: https://t.co/9ksiwQ9vhA #Hiring #CareerArc",33.8276052,-117.9073244,0.38749999999999996
"We're #hiring! Click to apply: Assistant Store Manager - https://t.co/UOFEQ143ZZ #Retail #WoodlandHills, CA #Job #Jobs #CareerArc",34.188059700000004,-118.5981877,0.0
"Papa Gino's: Delivery Driver (#Brockton, MA) https://t.co/XJt7LhsOv8 #Transportation #Job #Jobs #Hiring #CareerArc",42.08343350000001,-71.0183787,0.0
Update: Construction on #2Line BothDir/BothDir from Gun Hill Road Station to E 180th Street Station https://t.co/S8xot1NB1F,40.870393,-73.84625800000002,0.0
"#CareerArc #Retail #Job alert: Seafood Associate | Winn Dixie | #MIRAMAR, FL https://t.co/afXRnvvOIP #Jobs #Hiring",25.9805667,-80.37249199999998,0.0
"#Healthcare #Job alert: Nurse Practitioner - Hyperbaric Wound Care | Aurora Health Care | #MILWAUKEE, WI https://t.co/SWwiznXgYu #Jobs",42.989578,-87.950789,0.0
"I'm at Whiskey Cake Kitchen &amp; Bar in Plano, TX https://t.co/4NVQI53rd7",33.04845757,-96.83074951,0.0
Cleared: Construction on #I84W WB at Exit 18 (HIGHLAND AVE &amp; W. MAIN ST),41.549284,-73.06150100000002,0.16666666666666666
"#INDIA: @DJPrithvi x @EvokOfficial ""Oceans""  https://t.co/Y2v3BWPSO3",40.7207559,-74.00076129999998,0.0
Cleared: Construction on #HenryHudsonBridge Both directions at Bronx/Manhattan Bound,40.8771,-73.9228,0.0
Cleared: Construction on #7Line Queens bound from Queensboro Plaza Station to 74th Street-Broadway Station,40.749776,-73.938138,0.0
Cleared: Construction on #NLine BothDir/BothDir from Astoria Boulevard Station to Queensboro Plaza Station,40.77011,-73.918155,0.0
Cleared: Construction on #6Line BothDir/BothDir from Parkchester-E 177th Street Station to Pelham Bay Park Station,40.833043,-73.86171,0.0
Cleared: Construction on #2Line BothDir/BothDir from Gun Hill Road Station to E 180th Street Station,40.870393,-73.84625800000002,0.0
Cleared: Construction on #6Line BothDir/BothDir from 3rd Avenue-138th Street Station to Parkchester-E 177th...,40.81096,-73.927336,0.0
Back to Back EAA's @ Hyatt Regency Orlando https://t.co/L024qhthpZ,28.42740753,-81.46813508,0.0
Cleared: Construction on #BronxwhitestoneBridge SB at Queens Bound,40.8039,-73.83029999999998,0.0
Cleared: Construction on #I384W WB at I-384@ Start,41.788775,-72.450284,0.0
So excited for #halalguys to be in SF! Waited 2 days for this! #sfeats #whitesauce #nomnomnom @… https://t.co/rUXInjpGuq,37.78023523,-122.39084216,0.5859375
Cleared: Construction on #VerrazanonarrowsBridge EB at Brooklyn Bound Belt Parkway,40.606687,-74.04544799999998,0.0
Cleared: Construction on #6Line BothDir/BothDir at Pelham Bay Park Station,40.852774,-73.82742500000002,0.0
Cleared: Construction on #JLine Queens bound from Marcy Avenue Station to Myrtle Avenue Station,40.70844500000001,-73.957883,0.0
"Work in Progress, but coming in Pretty Sweet⚡⚡⚡
@upnthevalley #HHAYRN #groundscrew @… https://t.co/rt93gGlVZj",38.4433,-78.8728,0.3
Cleared: Construction on #I95N NB at 0.15 miles beyond Exit 33 (RTE 130 EB),41.198004,-73.11927900000002,0.0
Cleared: Construction on #6Line BothDir/BothDir from Parkchester-E 177th Street Station to Pelham Bay Park Station,40.833043,-73.86171,0.0
"McDonald's Corporation: Part-time Opportunities (#Marlboro, NJ) https://t.co/DhIIWQjTcn #Hospitality #Job #Jobs #Hiring #CareerArc",40.3380949,-74.2687291,0.0
#MOOD. @ Hollywood Walk of Stars https://t.co/jJZV25I0Lf,34.10166191,-118.32870875,0.0
Cleared: Construction on #ThrogsNeckBridge NB at Bronx Bound,40.8129,-73.794,0.0
"Irish immigrants who wroked the mills remembered at Heritage River Park, Windham CT #storytelling  mill #Stories https://t.co/6DLx9U7JJw",41.7210601,-72.19354749999998,0.0
Cleared: Construction on #6Line BothDir/BothDir from 3rd Avenue-138th Street Station to Parkchester-E 177th...,40.81096,-73.927336,0.0
Cleared: Construction on #S9N NB at Exit 30 (RTE 71),41.711187,-72.760615,0.0
Cleared: Special Event on #BrooklynBatteryTunnel at Brooklyn Bound,40.6921,-74.0124,0.35714285714285715
Update: Construction on #2Line BothDir/BothDir from Gun Hill Road Station to E 180th Street Station https://t.co/8DZjebyfmw,40.870393,-73.84625800000002,0.0
"The Cellular Connection #Sales #Job: TCC/Verizon Wireless Sales... (#SaintRobert, MO) https://t.co/75Dt4ZGOZQ #Jobs https://t.co/XRNJGmu5tx",37.8280961,-92.1776664,0.0
"Can you recommend anyone for this #Nursing #job? https://t.co/Xj5bOvb5TQ #NewAlbany, IN #Hiring #CareerArc",38.28562470000001,-85.8241312,0.0
Cleared: Construction on #7Line Queens bound from Queensboro Plaza Station to 74th Street-Broadway Station,40.749776,-73.938138,0.0
Cleared: Construction on #2Line BothDir/BothDir from Gun Hill Road Station to E 180th Street Station,40.870393,-73.84625800000002,0.0
Cleared: Construction on #6Line BothDir/BothDir at Pelham Bay Park Station,40.852774,-73.82742500000002,0.0
Cleared: Construction on #JLine Queens bound from Marcy Avenue Station to Myrtle Avenue Station,40.70844500000001,-73.957883,0.0
Incident on #NJ29 SB at Thunder Rd/Cass St https://t.co/eJ78puk74M,40.205619,-74.76079,0.0
"Howell, NJ | Wind 4.0 mph E. Baro 30.328 in, Falling. Temp 57.3F. Rain today 0.00 in. Humidity 35% | https://t.co/jrBhN6rgAc",40.13027778,-74.21444443999998,0.0
"Can you recommend anyone for this #job? Licensed Practical Nurse (At Risk Youth) - https://t.co/9Y2OWkFn43 #Hackettstown, NJ #Healthcare",40.85398789999999,-74.82905550000002,0.0
"Interested in a #CustomerService #job near #Denver, CO? This could be a great fit: https://t.co/Tt9sD0tWUj #Hiring",39.7541032,-105.0002242,0.38749999999999996
"I'm at @AlignedModern Health in Chicago, IL https://t.co/NZOCaSl5ns",41.9647707,-87.6858575,0.0
"Join the Aerotek team! See our latest #CustomerService #job opening here: https://t.co/dSOpmL3r3v #Lansing, MI #Hiring",42.732535,-84.55553470000002,0.5
