Tweet content,Latitude,Longitude,sentiment
"Can you recommend anyone for this #Clerical #job? https://t.co/juHDKXHdqH #JohnsonCity, TN #Veterans #Hiring #CareerArc",36.3134397,-82.35347270000003,0.0
"Join the Quirk Hotel team! See our latest #Hospitality #job opening here: https://t.co/LZbtm79fWn #Richmond, VA #Hiring",37.542979,-77.469092,0.5
"Can you recommend anyone for this #job? Sales Associate - https://t.co/1exO63Zz14 #Gilroy, CA #Retail #Hiring",37.0250971,-121.5669431,0.0
"I'm cold! @ 24th Street, Mission District https://t.co/3Ir4EMYjXZ",37.75263013,-122.4122262,-0.75
Alumni Update: Jeremy Kennedy (2015) is 2nd in scoring for St. Vincent with 25 goals and 12… https://t.co/gQd2z9YXYd,40.29099144,-79.40247660999998,0.0
"We're #hiring! Click to apply: Mechanical Engineer - https://t.co/I0mP2A0q16 #Engineering #Melbourne, FL #Job #Jobs #CareerArc",28.0836269,-80.6081089,0.0
"This #Hospitality #job might be a great fit for you: Barista (US) - https://t.co/ci8jrZBWSf 56 SOUTH PARK ST, #MONTCLAIR, NJ #Veterans",40.8136237,-74.22044190000003,0.6000000000000001
"#Nursing #Job in #Springfield, MO: Registered Nurse-GN at Mercy https://t.co/0B4JuZQqjQ #Jobs #Hiring #CareerArc",37.20895720000001,-93.2922989,0.0
Barista (US) - Starbucks: https://t.co/hdeCsObMQx #Hospitality #Veterans #Job #Jobs #Hiring #CareerArc,40.4286494,-79.98403639999998,0.0
"See our latest #NewYork, NY #job and click to apply: IT Purchasing Manager - https://t.co/jeM5gfudUB #care #Finance #Hiring",40.7127837,-74.00594129999998,0.5
"See our latest #Scottsdale, AZ #job and click to apply: Crew Member - https://t.co/9T7T6KIlHu #Hospitality #Veterans #Hiring #CareerArc",33.5289153,-111.9258639,0.5
"This #job might be a great fit for you: Attending - Anesthesiologist - https://t.co/Fq5Mt1RVPa #BrownsMills, NJ https://t.co/OY2gsMF9l2",39.97261470000001,-74.58293310000002,0.6000000000000001
Thanks Arthur and Maggie for the beer - Drinking a Hop Gusher by @SpindleTap @ Brash Brewing  — https://t.co/bGIMxRfirp,29.829,-95.4084,0.0
"#Orlando, FL #IT #Job: Product Performance Engineer at Cognizant https://t.co/SRj7jdvYLP #Jobs #Hiring #CareerArc",28.5383355,-81.3792365,0.0
It just means his pocessed!,36.9340868,-119.7923459,0.0
Check out my #listing in #SaintClairShores #MI https://t.co/bz0hQXCxjq #realestate #realtor https://t.co/gmxNvuwfpJ,42.516941,-82.892639,0.0
"#CustomerService #Job in #Columbus, GA: Store Warehouse Associate at hhgregg https://t.co/JAGDUWD7B4 #Jobs #Hiring #CareerArc",32.4609764,-84.9877094,0.0
"Can you recommend anyone for this #Healthcare #job? https://t.co/DOZ6tqvjz9 #LosAngeles, CA #Hiring #CareerArc",34.0522342,-118.24368490000002,0.0
