Tweet content,Latitude,Longitude,sentiment
This #Transportation #job might be a great fit for you: High Pay Hazmat Drivers - https://t.co/aRkyKOZn1F #trucking https://t.co/tKu1hCxgob,35.38592420000001,-94.39854749999999,0.45333333333333337
"#Repost #TBT with @fernthebarber 
・・・
This is Matt he was my haircut model for the second… https://t.co/yZtm9SCSZx",28.01583746,-82.14678579,0.0
"WHBM: Store Manager (#Mesa, AZ) https://t.co/v6C7N8ujZs #Retail #Job #Jobs #Hiring",33.3848448,-111.7567646,0.0
See a video tour of my #listing 811 Choctaw Ln #Shalimar #FL https://t.co/5F13VicnBu #realestate https://t.co/03PBk8msHW,30.434465600000006,-86.5548818,0.0
"Christopher Selleck, Old Glory #art #msp @ SooVAC https://t.co/c7ByEqBQmY",44.9497299,-93.2902527,0.1
"Join the Halifax Health team! See our latest #Nursing #job opening here: https://t.co/uSWl413uRI #DaytonaBeach, FL https://t.co/rptgeXfm7U",29.2108147,-81.02283309999999,0.5
"This #Hospitality #job might be a great fit for you: Restaurant Manager - https://t.co/CjS6lwr5vH #IHOP #DTX #HTX #hospitality #Houston, TX",29.771417600000003,-95.1964494,0.6000000000000001
"Join the City National Bank team! See our latest #Banking #job opening here: https://t.co/McawUeBLe4 #Irvine, CA #Hiring",33.6839473,-117.7946942,0.5
This Saturday 9pm catch me playing for @pentorious with my bros 1perfect_pitch on keys thefecto… https://t.co/4i3RIKpPDs,33.9575,-118.346,0.0
Did you check out this new dance song that will have you SYH &amp; MYF? If not then there's no better time to check ... https://t.co/59rmRT8ysf,35.32341,-80.78249,-0.05681818181818182
"#CareerArc #Retail #Job alert: Retail Store Positions | CVS Health | #Radford, VA https://t.co/ukniWF173n #Jobs #Hiring",37.1378077,-80.5689069,0.0
"Tractor Supply Company #Accounting #Job: Staff Accountant I - Financial Reporting (#Brentwood, TN) https://t.co/adeK3sgI63 #Jobs #Hiring",36.0331164,-86.7827772,0.0
"FM Global: Cook (#NORWOOD, Massachusetts) https://t.co/kyWy1polOP #applynow #Job #Jobs #Hiring",42.1943909,-71.19896949999998,0.0
"I'm at Nola Brasserie in Dallas, TX https://t.co/GyvGYbF3pF",32.78046808,-96.80253824,0.0
@TorgHacker ... coverage only in those states where you've actually made sales. That's part of why it's a loaded question. Fact-intensive.,39.0990991,-77.17467157999998,0.0
"Want to work at Roadrunner Transportation? We're #hiring in #Jonesboro, AR! Click for details: https://t.co/RntNKYuqIX #Transportation #Job",35.8422967,-90.704279,0.0
"Retail Support - Receiving, Flex: Greenwood, IN, Macy's Greenwood Park - Macy's Retail: (#Greenwood, IN) https://t.co/5I5KaMFofV #Retail",39.6309929,-86.123434,-0.75
"#Job in #Seymour, CT: Secretary/Kennel Help at Ansonia Animal Hospital https://t.co/MNiiKZ8NB5 #Jobs #Hiring #CareerArc",41.3813413,-73.0995528,0.0
"LI would LOVE to be your Wardrobe Connoisseur!
  💞💕💞💗💖💓💕💞💖💞💕💓💖💗💞💕💞

XoXo muah! 

The ""FULL LOOK""… https://t.co/uMp4x7Q1hY",30.016820000000006,-95.44563000000001,0.565625
"#Healthcare #Job in #StLouis, MO: Sonographer-Diagnostic Med-Per Diem at St. Anthony's Medical Center https://t.co/QMVpe5gxbz #Jobs #Hiring",38.5070359,-90.3812913,-0.05
"Interested in a #Hospitality #job near #Rossford, OH? This could be a great fit: https://t.co/Wp5aOkCvBK #SONIC #Hiring #CareerArc",41.263405,-82.77439409999998,0.38749999999999996
"See our latest #Frackville, PA #job and click to apply: Order Selector - https://t.co/us5veTzzsG #Writing #Hiring",40.7839774,-76.23022109999998,0.5
"If you're a #Nursing professional in #Tuscaloosa, Alabama, check out this #job: https://t.co/93poPQpGht #Hiring",33.2098407,-87.56917350000002,0.1
