Tweet content,Latitude,Longitude,sentiment
@TANEROZBEL @AskJoshsMom @CanadianCarla @feedingjoy @lisarae5thbaby @nlove360 @elaine_perry @RAJKUMA13670869 - No thank U! 🌞💓💞,34.2109724,-118.5357661,0.0
Playing with the new #coachella #snapchat filter while I was waiting to leave for work tonight.… https://t.co/K3aOyGRbSr,36.12083333,-115.17222222,0.13636363636363635
🌃🏙 @ Mt Echo Park https://t.co/EVqQPMTMxb,39.09607000000001,-84.56480000000002,0.0
MRW I found an melanzane parmigiana like in Italy. #yum @ VinoRosso https://t.co/Bg6fS24hIv,37.73908029,-122.41523753,0.0
"I'm at @MarqueeNy in New York, NY https://t.co/d9zHlOMt1i",40.75008454,-74.00280484,0.13636363636363635
3 of my movies are available at https://t.co/LlWzV6hGWH  #filmmaker #moemccoy thank your… https://t.co/NylXaVNDmr,30.1275101,-95.4473801,0.4
ping pong ball sized hail @ Ulysses KS - 164.3mi N of Amarillo TX https://t.co/txY6NwPGOs,37.56,-101.37,0.0
DOORS OPEN!!! EVERYONE FREE BEFORE 2AM • $5 DRINKS • DISCOUNTED… https://t.co/GGooYjD0oL,40.699207,-73.82077200000002,0.2
"#louisville, KY #Nursing : Registered Respiratory... at Favorite Health Care Staffing https://t.co/tMNAHRn8oN #RN https://t.co/txyDja6eKq",38.2526647,-85.7584557,0.5
Apple crisp sundae at #dennys  #dessert #food #desserts #TagsForLikes #yum #yummy #amazing… https://t.co/KkxrZZV9DX,39.40399264,-74.55356043,0.42500000000000004
LEESVILLE LA. .... IM IN YA CITY @ Wild Ride https://t.co/lHBUuDLZ9w,31.084980600000005,-93.2712368,0.1
"One life to live @ Miami, Florida https://t.co/GHewFpudxk",25.7877,-80.22410000000002,0.13636363636363635
"I'M A NINA!!!! 
HOW COULD I NOT SAY YES!!!
#ImANina #EvasNina… https://t.co/IOK23vlHjp",33.65808796,-117.77433091,0.0
Drinking a Heady Topper by @alchemistbeer @ Joe's Fridge — https://t.co/5Jfn66RgpE,41.2236,-73.0485,0.0
Just finished making my shirt for tomorrow. All ready for part 1 of the @rundisney… https://t.co/7xC1xrbeZe,28.4139557,-81.58040099,0.2
What a great night to start my vacation week! The High Museum was on… https://t.co/fg3ikwOMf4,33.7896361,-84.38581944000002,0.58
