Tweet content,Latitude,Longitude,sentiment
Incident on #SprainBrookStateParkway SB at Tuckahoe Road; CR 59 https://t.co/HSQ5zw2Ygr,40.952301,-73.853202,0.0
Cleared: Incident on #NJ38 EB at CR 625/Longwood Av,39.9362,-75.04698,0.0
"I'm at First 5 LA in Los Angeles, CA https://t.co/SN7VLz9rPM",34.055196,-118.237083,0.25
Cleared: Incident on #I676 SB at I-76,39.897222,-75.108695,0.0
Cleared: Incident on #NY590 NB at Blossom Road,43.149299,-77.53980199999998,0.0
"My Atlanta Radio LLc
Your #1Worldwide Hip Hop Connection
|
|
Downtown Atlanta's #1 Hip Hop… https://t.co/ExUj0Ryd6g",33.75944044,-84.38915971,0.0
Cleared: Incident on #NY590 NB at Blossom Road,43.149299,-77.53980199999998,0.0
Cleared: Incident on #S15N NB at Exit 49S (RTE 25 SB),41.234106,-73.20115699999998,0.0
Incident on #I87Northway NB at Exit 13S; US 9 south https://t.co/fdOUjRuMRU,43.016899,-73.79650100000002,0.0
"Oop #WendyWilliams isn't biting her tongue today or ever 🙈🙉🙊

#kimkardashian #ohsonews… https://t.co/CbhPIAk0Kw",42.48711,-83.14061,0.0
It's a Rogers family affair at  @darasgarden tonight! #lousfirstjob #darasgarden… https://t.co/urhiGHDrzr,35.9011,-83.93843000000003,0.0
Nothing but good vibes 🌴 @ Coachella https://t.co/9MVCR3ZdMs,33.679974,-116.237221,0.7
#beautifulday #viewfrommywindow @ Darwin and Clark's Home https://t.co/ocKuHdJOiZ,38.08166365,-122.54921425,0.0
We're #hiring! Read about our latest #job opening here: Senior HR Manager - Corporate - https://t.co/D1E2p9UkkS #HR https://t.co/qkPQALhtL9,29.7992245,-95.748927,0.25
Petrified wood vessel sinks!  #sink #bath #bathroom #zen #custom #marble #onyx #riverrock… https://t.co/N9WuO38zuu,43.5605223,-116.1759034,-0.125
I meant to post this yesterday but.... It is so crazy to say and know that a month from now… https://t.co/cGTAk9YMMx,35.94551,-97.25533,-0.6
"Hmong Interpreters - LanguageLine Solutions: (#Phoenix, AZ) https://t.co/iiGBV0Ms3O #interpreter #bilingual #Job #Jobs #Hiring",33.4483771,-112.0740373,-0.75
"If you're a #Sales professional in #MtVernon, IL, check out this #job: https://t.co/fnFpyn4Gye #Hiring #CareerArc",38.3172714,-88.9031201,0.1
Just posted a photo @ Virginia Aquarium &amp; Marine Science Center https://t.co/zhsrHEc5do,36.82088,-75.98369,-0.1
Just posted a photo @ Betsy Ross Bridge https://t.co/LYGbBqqOrD,39.98595,-75.06676,0.0
"Can you recommend anyone for this #IT #job? https://t.co/NGcnXLFTsm #Chesterfield, MO #Hiring",38.6631083,-90.5770675,0.0
"Interested in a #Retail #job near #Encinitas, CA? This could be a great fit: https://t.co/Z4yg40kKvf #Hiring",33.0369867,-117.2919818,0.38749999999999996
"Aurora Health Care #Nursing #Job: Registered Nurse II ANPAM (#GRAFTON, WI) https://t.co/EXdt5aKSyK #Jobs #Hiring #CareerArc",43.3235915,-87.92837440000002,0.0
@missykaybm God Bless Naomi💗Congrats to the whole dang bunch!!,41.17129612,-88.27717589,0.3125
"Can you recommend anyone for this #Retail #job? https://t.co/qytTlTADFo #HOUSTON, TX #Hiring #CareerArc",29.7604267,-95.3698028,0.0
"Curtain goes up tonight at 8pm..""Feather and The Tempest"". @ Teatro Dallas https://t.co/VimslpXw6b",32.816138,-96.860212,0.0
"#Engineering #Job in #Chicago, IL: Electrical Designer-Transmission &amp; Distribution Group at Burns &amp; McDonnell https://t.co/UoxFpjtbEV #Jobs",41.8790218,-87.63117159999999,0.0
"#LaVergne, TN #Manufacturing #Job: VP, Manufacturing (Lightning Source) at Ingram Content Group https://t.co/QjYmTIxkci #Jobs #Hiring",36.01561779999999,-86.58193940000002,0.0
Day 2 of birthday shenanigans with the fellas! Happy birthday Kyle! 🎂 🎁 🎈 🎉  🍻 @ True Brew… https://t.co/1QcPwZns0A,43.20476544,-71.53680126,0.675
"Can you recommend anyone for this #IT #job? https://t.co/7BL7dzQON9 #Chicago, IL #Hiring",41.8781136,-87.62979820000002,0.0
Z&amp;S' Friday Night. I just finished running 1.05 miles in 30m:10s with #Endomondo #endorphins https://t.co/N9S8AEWl8p,39.2792753,-76.5657302,0.0
"SONIC Drive-In: General Manager (#OldHickory, TN) https://t.co/7BjLYkMHNL #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",36.2570157,-86.65639760000002,0.05000000000000002
People of TC – Dillon Newman https://t.co/C9waDu68H3,33.09769821,-96.8839035,0.0
"Centura Health: RN Clinical Coordinator- Labor, Delivery, Recovery, Postpartum-... (#Westminster, CO) https://t.co/ogRq8hAYVp #Nursing #Job",39.8366528,-105.03720459999998,0.0
Earth Talk: What are the obstacles to planting trees along highways? https://t.co/DnADc53USd,30.09889984,-94.72679901,-0.05
"We're #hiring! Click to apply: Store Counter Sales - https://t.co/j24SudupSY #Retail #AUSTIN, TX #Job #Jobs #CareerArc",30.4479485,-97.6628039,0.0
Trumpeter Swans at @cityplacewpb's Spring Topiary Event @ CityPlace https://t.co/SxA6ml2ti1,26.70813033,-80.05699859999999,0.0
"Join the Speedway team! See our latest #BusinessMgmt #job opening here: https://t.co/u6u2YpST3U #GlenEllyn, IL #Hiring #CareerArc",41.87752929999999,-88.0670118,0.5
That's super great! Thanks @rattlenhumeast! - Drinking a Tesseract by @GrimmAles @ Unified  — https://t.co/b7X1E3k8kr,40.7475,-73.9834,0.5277777777777778
"Now that's a beautiful bike. 

@pedego #cargobike #ebike #ev #stylish #countrysquire #woodtone… https://t.co/f6c5h99Wua",40.75,-111.883,0.675
Trees feel too. 🌲 #hiking #metroparks #cleveland #hiddengem #hikingtrail #strongsville #nature… https://t.co/pmbDrcKs0v,41.31385143,-81.79645374,0.0
"The correct way to spend (f)unemployment 🐚 @ Ocean City, New Jersey https://t.co/h45G3XkWel",39.2654,-74.5938,0.13636363636363635
That time i walked to the WhiteHouse at nite😁😁😁😁😁 @ The White House https://t.co/z2LIgYESjb,38.89787989,-77.03598538999998,0.0
"Tune in! #WPLG #ourfuture #peace #MakeupByRoryLee #Repost local10news with repostapp.
・・・
JOIN… https://t.co/TShyW7YHcJ",25.7820797,-80.1977615,0.0
Does this sponsorship bother you as much as it does me? #cancertreatmentcentersofamerica… https://t.co/EWAghzm0FA,33.7643558,-118.1857364,0.2
"🤘🏻😎🤘🏻
Works done , perfect lunch spot to end the week… https://t.co/TKaL5Lh2Rj",33.84728549,-118.01284941,1.0
"🌸🌿It's springing in #NYC...🌿🌸
#hotbeagles 🐶🐶 @ Riverside Park @ 96th Street https://t.co/sBfrfYBkyj",40.79646576,-73.97470036999998,0.0
MKR's bed @ Marjorie Kinnan Rawlings Historic State Park https://t.co/2aNL1wx7QE,29.48138889,-82.16027778,0.0
"Broadcasting LIVE with Jonathan Ingels (@ Gallery 50 in Waynesboro, PA) https://t.co/PSfuYLHfaS https://t.co/yEBwZcEjDx",39.75614415,-77.5789875,0.13636363636363635
I've seen it all now... @ Park Fair Mall https://t.co/ro3uL7PUli,41.62772,-93.61868,0.7
"Friyay! (@ 8th Wonder Brewery - @8thwonderbrew in Houston, TX w/ @dutkae @tonyg916) https://t.co/t5BBqbIu6Z https://t.co/mTddI1jZUX",29.74860887,-95.35610081,0.0
"See our latest #Asheboro, NC #job and click to apply: Assistant Mgr PT - https://t.co/hMMM7sszLy #Retail #Hiring https://t.co/yrglD7B380",35.7312824,-79.7960523,0.5
"Nobody glo's like Nazsha

[I'm currently taking portraits for a photo series. Let me take your… https://t.co/3WPTmooCZK",40.2544641,-74.28208463999998,0.0
Yo! Follow My #Pinoy #Cuya #Filipino 🇵🇭Amazing #Chef markie_d_aka_shoty &amp; Check Him&amp; his… https://t.co/im001hbzzr,38.8141,-77.13659,0.6000000000000001
The #keyboard was down but not out. We here @VinylSoul1 can fix just about anything. Thanks… https://t.co/1ITVSsPSoB,34.1621402,-118.30196507,0.022222222222222213
Happy to announce we've added @johnsfraiche to the All-Funemployment… https://t.co/dwXx07vXKH,39.196,-120.235,0.8
"""@danawhite: SWANSON vs DIAS!!! Tomorrow night on FOX! https://t.co/cZbv6VQpT0""
Welcome back @CubSwanson",45.5658669,-93.29631090000001,0.4
"Tree of life GOLD 
in a vain city, even the trees are golden
#treeoflife #art… https://t.co/Rttlclwfbm",25.75000943,-80.2582857,0.3
Drinking a Barney's Imperial Red IPA by @corebrewery @ Core Brewing — https://t.co/Df2Gnd4hm0,34.7575,-92.2679,0.0
This #Obgyn #job might be a great fit for you: Obstetrician Gynecologist sought to join 1 other in Las Vegas - https://t.co/BzmgSnyHiP,36.1332139,-115.13628490000002,0.3583333333333334
"If you're a #Physician professional in #Temple, TX, check out this #job: https://t.co/DTe5Cvpz3O #Veterans #Hiring https://t.co/Ch99WkmcvO",31.0982344,-97.342782,0.1
"Can you recommend anyone for this #Healthcare #job? https://t.co/wdNBK8Ujqp #SantaMonica, CA #Hiring",34.02,-118.5,0.0
"Kelly Services: Application Development Engineer (#Irving, TX) https://t.co/mGXtUsoGDg #IT #KellyJobs #KellyServices #Job #Jobs #Hiring",32.9117167,-96.9907197,0.0
New York Bridal fashion week here we come. #newyork #newyorkbridalmarket #bridalmarket… https://t.co/uxNqrAVBkc,40.7142,-74.0064,0.13636363636363635
"Can you recommend anyone for this #Nursing #job? https://t.co/64dQvtdZVG #urgentcare #Springfield, MA #Veterans #Hiring",42.1014831,-72.589811,0.0
"Cognizant #IT #Job: IT Service Desk Analyst (#Phoenix, AZ) https://t.co/OCMKGBMqgs #Jobs #Hiring",33.4483771,-112.0740373,0.0
"See our latest #Scottsdale, AZ #job and click to apply: Registered Nurse RN Travel Nurse - https://t.co/ubqsDueSKL #Healthcare #Hiring",33.5243639,-111.8985922,0.5
"#Hospitality #Job alert: In Room Dining Manager | La Cantera Hill Country Resort | #SanAntonio, TX https://t.co/fNVOtK25DJ #Jobs #Hiring",29.4241219,-98.4936282,0.0
"Our #Runner No. 11 and my #friend Jen, who invited me to join her #RagnarRelayRace team, marking… https://t.co/eCPWrAfbE0",29.7,-98.6636,0.0
"Starting my weekend @ Horse Capitol of the World, Lexington https://t.co/vnJ5qBAkvc",38.08564453,-84.46305357,0.0
Accident in #Columbia on Hwy 441 EB at US 30 #traffic https://t.co/FBhe2hUCBg,40.03824,-76.50978000000002,0.0
"Accident, left lane blocked in #SanAntonio on Lp 410 WB at McCullough Ave, stop and go traffic back to Nacogdoches, delay of 6 mins #traffic",29.52042,-98.4917,0.0
Drinking a Static by Cage Brewing @ Cage Brewing — https://t.co/2SJRWLsvkZ #photo,27.7704,-82.6605,0.5
Drinking a Miller Lite by @MillerCoors @ Phils Tailgating — https://t.co/t2o4KrGtKX #photo,39.9033,-75.1635,0.0
Accident in #DesMoines on Hubbell Ave at E. University #traffic https://t.co/2HxKQWo9kh,41.60048,-93.57859,0.0
"downtown @ Saint Augustine, Florida https://t.co/BSzMUMoczO",29.8944,-81.3147,0.0
So blessed with friendship. Never expected in a million years to be best friends after the way… https://t.co/YokRSji3BC,34.0522,-118.243,0.525
"I'm at Sewickley Bridge in Sewickley, PA https://t.co/LeMIo8dRCu",40.53311118,-80.18779278,0.0
I'll be providing your soundtrack tonight. @ Katana https://t.co/1KTboXGAeL,34.09509,-118.37444,0.0
Janet Chittick- Suite 121 #hairstylist #colorspecialist of Pixie Salon has been in the industry… https://t.co/zDDkTO4c78,35.1047056,-80.7116809,0.0
"I'm at Upper Gym in Marietta, GA https://t.co/c9bhd7Sf4f",33.93099621,-84.51751113,0.0
#golf 2016 #tevis @ Willow Ridge Golf Club https://t.co/KsgMrbpjTq,41.238602,-85.16305,0.0
Another Holiday! Ohhh Boy! XoXos #westinpalmsprings #coachella #weekend #love #sun #friday… https://t.co/q1w0Hts3UO,33.80015321,-116.41778009,0.5
It's time. New arrival bins getting ready for your 🍑. #rsd16 #radioactiverecords @ Radio-Active… https://t.co/Kj5vLt0xIw,26.13479,-80.13791999999998,0.16818181818181818
"Scrimmage weather (at @RowHouseNYC in New York, NY) https://t.co/gfTkCii0EH",40.77131428,-73.98955406,0.13636363636363635
"Hyped to see Justin for my birthday @ San Francisco, California https://t.co/M2Qj1AM5I2",37.775,-122.418,0.0
The Farmhouse burger @ Vivify Burger &amp; Lounge https://t.co/KDu7LnCQUz,38.302923,-77.461207,0.0
#peepee#wesleyan #lockerroom #sorry #reallife #disgustingperson @ Wesleyan University https://t.co/f996XvC3GW,41.5566545,-72.65781258,-0.5
"This #Transportation #job might be a great fit for you: Owner Operator - https://t.co/yIS2IUztJT #BigRig #Omaha, NE https://t.co/Q28s7mIuEr",41.25236339999999,-95.9979883,0.6000000000000001
Magic Tree with Winter Moon https://t.co/nJXJMqCZFZ,37.699824,-123.01223155,0.5
"Want to work in #Gretna, NE? View our latest opening: https://t.co/fn4CgGHrdc #Retail #Job #Jobs #Hiring",41.1404549,-96.2436842,0.5
Drinking an It Burns When IPA by @MockeryBrewing at @mockerybrewing — https://t.co/Q0F5cQtSVZ,39.7713,-104.98,0.0
I am looking for a buyer on 801 Wes Howard #Shepherd #TX https://t.co/hVgUGCP8BM #realestate https://t.co/Nk20uuABKa,30.479789,-95.080453,0.0
"This #Microsoft #job might be a great fit for you: Executive Assistant - https://t.co/A0K5nOTqfn #Emeryville, CA #Hiring",37.831316,-122.2852473,0.6000000000000001
Neighbors Leading Neighbors to hold Public Education Session https://t.co/und1jKClBd,33.07749939,-97.04930115,0.0
"Quintiles #Pharmaceutical #Job: Project Manager Meeting... (#Durham, North Carolina) https://t.co/kVVDhcLPtq #Jobs https://t.co/SLfD71nswX",35.99403289999999,-78.898619,0.0
