Tweet content,Latitude,Longitude,sentiment
🌊🌊💕💕 @ Bay of Santander https://t.co/sP6FzetbLp,43.46666667,-3.8,0.0
"Feels like home👌🏼 @ Madrid, Spain https://t.co/xgXXxgz1bl",40.4,-3.68333,0.0
ESN :  Spain's Podemos considers election tie-up with rival: Spain has been in political limbo since elections in… https://t.co/aaCv49hd2p,40.41970731,-3.69855957,0.0
"ESN :  The Walking Dead comic universe expanding to Spain: However, thanks to an ominous tease from Robert Kirkman… https://t.co/I3tXJBnZUL",40.41970731,-3.69855957,0.08333333333333333
"ESN :  Aire de Bardenas: Staff were welcoming but spoke little English, reflecting the fact that a large number of… https://t.co/oy7XDddXq3",40.41970731,-3.69855957,0.008928571428571425
On our way to see family. @ Bioparc Valencia https://t.co/WzGS9fxpnF,39.47805633,-0.40994346,0.0
Just posted a photo @ Cabo Busto https://t.co/uBcJE3UIij,43.56867457,-6.47021908,0.0
"Seville, Spain 🌞✈ Semana Santa 🙏👼📷 more and #hq at https://t.co/8ceYTEDpCJ #seville #sevilla #spain… https://t.co/IPvDdcNQCF",37.3772,-5.98694,0.5
"Sometimes you have to be your own hero . @ Madrid, Spain https://t.co/ymSExXGgvj",40.4,-3.68333,0.6
Rain and @ibizaradio 💜 @djdavidmoreno super music in Ibiza dance! Tune from @demarzomusic 🎧 LOVE… https://t.co/sNXebmQ5Cx,38.9,1.43333,0.4583333333333333
"myladies💖🍀 @ Burgos, Spain https://t.co/j0BOouVCjc",42.35,-3.7,0.0
"the eyes are useless when the mind is blind @ Moncloa, Madrid https://t.co/vJzq6PPzWe",40.64493233,-3.985127,-0.5
😊👍🏼 @ Plaza Canterbury https://t.co/iAAyU2VuWK,36.68869451,-6.13345875,0.0
"Dear dinner 😍🍴🍷 (@ The Venue Steak House in Barcelona, Catalunya) https://t.co/VcbmK4I3VO",41.38545856,2.16921839,0.0
@TheVampsTristan SPAAAAAIN PLS,37.6258336,-1.0021123,0.0
"TAKE A WALK ON THE WILD SIDE 🔜🛄✈️📹💻🎉 @ Madrid, Spain https://t.co/umDwI0JIz2",40.4,-3.68333,0.1
On our way to see family. @ Bioparc Valencia https://t.co/fHEdx8vp9V,39.47805633,-0.40994346,0.0
"🜄
I took your hand and held it in my clutch,
But it was never mine to hold.
You're loving… https://t.co/jSqhtPUfVg",37.98157413,-1.13118757,0.6
"Dear dinner, i love you 🍴🍷 (@ The Venue Steak House in Barcelona, Catalunya) https://t.co/ZGtbBpKzZ0",41.38545856,2.16921839,0.5
@daveih tough gig,38.75357607,0.03507152,-0.3888888888888889
I FEEL LIKE PABLO• #Mnlo #PiñiStyle @ Almeria Centro https://t.co/zlItsgdnJA,36.83957,-2.46453,0.0
"What about these Great Colourful Jellyfish? 
I saw these in the harbour of the island if… https://t.co/vnetvjX3jk",38.73363123,1.41515166,0.8
#Tomb of #ChristopherColumbus #Seville #SevilleCathedral @ Seville Cathedral https://t.co/IqD6MLhf18,37.38583333,-5.99305556,0.0
—A New Star Is Born– #ESPdesign @ Room Service Gallery https://t.co/DdGpSjf4kW,41.38434792,2.16546535,0.13636363636363635
"Part of me misses Scotland, the other part of me is glad to be back on the mainland after the past few hellish days I've had",36.50572902,-4.71729317,-0.015000000000000003
Clase de #productmanagement (@ The Valley DBS) https://t.co/970I3DHcZN,40.45044949,-3.69341939,0.0
I just finished running 10.26 km in 48m:56s with #Endomondo #endorphins https://t.co/Jm0mEQEN3h,37.37152708,-5.99808304,0.0
#devileyes @ Meco City https://t.co/goZcF6Zn17,40.5606007,-3.32870081,0.0
I just finished cycling 34.75 km in 1h:33m:34s with #Endomondo #endorphins https://t.co/BFvzkO5KXN,41.408648,2.023995,0.0
"Memories. 🔙🔙🔙🔙 @ Santiponce, Spain https://t.co/t69knDxRMH",37.4333,-6.03333,0.0
"WE ARE BACK!!!

🌴 STAFF PARTY--PLAZA BEACH🌴

THURSDAY ALRIL 28TH/ REOPENING

EVERYONE IS… https://t.co/qDtumCHwqK",36.48554441,-4.95624473,0.0
"Today's mood 😂🌧🌧

#girl #happiness #love #lifestyle #lifeisgood #lifeisgreat #photooftheday… https://t.co/nTvEO6Q1hC",40.4,-3.68333,0.6
Ceiling of #SevilleCathedral #Seville #NoFilter @ Seville Cathedral https://t.co/XOOX9j9AOQ,37.38583333,-5.99305556,0.0
Yahaaaaas!,41.40732070000001,2.18057673,0.0
Happy Birthday to you babe🎈 @ Aeropuerto Madrid - Barajas. Adolfo Suarez - Terminal 4 https://t.co/e688mEM0ZE,40.49129637,-3.59161067,0.8
"I love that feeling I get when I see your smile... 👑👫💚 @ Toledo, Spain https://t.co/hSrTtfpku6",39.8667,-4.01667,0.4
Call me on my cell phone 🤔📞 @ Paellas Universitarias Valencia https://t.co/1VR3Y6fu0X,39.44774304,-0.34394503,0.0
"Wind 0,3 km/h ENE. Barometer 1019,2 hPa, Aumentando. Temperature 15,3 °C. Rain today 0,0 mm. Humidity 75%",37.89138889,-1.21416667,0.0
There is a place where people go for emotions 💄 #AteAPoliciaVaiPresa #TuBatesMalMano… https://t.co/Lx16M1mY35,37.18156911,-6.96914978,0.0
I'm at ifotocat in Martorell https://t.co/MJRHuduJXx https://t.co/1arlrBEe4q,41.43973329,1.86377681,0.0
@TheTideNate SPAIN PLSSSS,37.6258448,-1.0020828000000002,0.0
@Anarcunado yeah,43.25028859,-2.92137187,0.0
Our beautiful hotel #Seville #WorkTrip #LoveMyJob @ Hotel Casa De Juderia https://t.co/9QjOe1b2ql,37.3869124,-5.9871272000000015,0.85
@nicholaijaguar I have no favourites!,36.56906244,-4.64569246,0.0
"Just posted a photo @ Zaragoza, Spain https://t.co/ISpoP3t5Ob",41.65,-0.8833,0.0
"ANYWHERE - 112 @ Alicante, Spain https://t.co/qAH6i4A7k2",38.35,-0.483333,0.0
Mood: https://t.co/bXguu0N8U9,37.15844912,-3.6004626,0.0
"Everyone sees what you appear, but few see what you really are;🌳🌿🍃 @ Club Inglés De Bella Vista https://t.co/mFVed5ePVg",37.69722633,-6.59821682,0.0
Avila....just beautiful! 😍 #avila #spain #castilla #architecture #building #architexture #city… https://t.co/G3bcOhuedy,40.65632674,-4.69793185,1.0
4/20 🍃 @ Madrid Goya https://t.co/0nwlYFzxce,40.42669659,-3.67175265,0.0
ding!!!!!!!!!!,41.545639,1.893817,0.0
I'm at Cal Contra https://t.co/bl619URbuY,41.42507315,1.85220294,0.0
Feels weird being on the right side of the road again,36.56912409,-4.64282577,-0.10714285714285715
"Just posted a photo @ Santiago de Compostela, Spain https://t.co/yW9wCmwbEG",42.8833,-8.55,0.0
Just posted a photo @ IES Miguel de Cervantes https://t.co/JAc3kSKwxe,37.40516421,-5.98439802,0.0
"Good night babes❤️ #superbusyweek #latergram #ootd @ Seville, Spain https://t.co/Vy7thdk3hS",37.3772,-5.98694,0.7
"🤘🏻💫❣ @ Comillas, Cantabria, Spain https://t.co/ZICutKi7Rd",43.38519076,-4.29035639,0.0
"Just posted a photo @ Parque El Retiro, Madrid https://t.co/Kh6pGF23NS",40.41546952,-3.70647818,0.0
"X4 👻 Follow me in snapchat: aracelirosa @ Madrid, Spain https://t.co/32sm6cZUaU",40.4,-3.68333,0.0
I'm at BRO Room in Barcelona https://t.co/trYj5uux1r,41.407012,2.173316,0.0
"📍 @ Barcelona, Spain https://t.co/rXinoIZsU8",41.3833,2.18333,0.0
I was out running 9.01 km with #Endomondo #endorphins https://t.co/HsmOrkwfH3,40.60137763,-3.50420491,0.0
"Beautiful gardens in #Seville #BlueSkies #NoFilter @ Seville, Spain https://t.co/wTcnxURbqY",37.3772,-5.98694,0.85
"Old vine Carignan at dizzying heights @ Porrera, Cataluna, Spain https://t.co/Cg10JeMMcM",41.18813662,0.8562108,0.1
Yes my shoulder is burned hehe @ Hotel Sol Timor Apartamentos https://t.co/6FCvCfdzyy,36.60112432,-4.50992537,0.0
"Distance is just a test to see how far love can travel 🐨 @ Barcelona, Spain https://t.co/gEJZwChUhl",41.3833,2.18333,0.3
"I need UK friends, anyone want to?",37.625868200000006,-1.0021236999999998,0.0
Touchdown 🎯 #SpanishGP #AsparTeam #MRW #Mahindra #are11as @ CIRCUITO DE JEREZ (oficial) https://t.co/w5xrbhL1Ax,36.709684,-6.03342785,0.0
I NEEEED FRIENDS IN TWITTER,37.62588570000001,-1.0021302,0.0
"""I'll ride home laughing, look at me now"".        #babel #mumfordandsons @ Plaza De La Picara… https://t.co/L5idZs8tTL",42.59594155,-5.57538095,0.0
"#WallStreet closed , near record highs. $SPX 2102 +0,08% , $DJI +0,24%, 
$NDQ +0,16%   🐻⬇⬆🐂… https://t.co/tR8PG4koaW",41.5333,2.08333,0.0
♥😢 @ Pullmantur cruise ship - Sovereign https://t.co/3CuMHfrVFZ,41.37491957,2.17835239,0.0
By @adrian_flavor 🌴📷👌 @ Xove https://t.co/mSkyncd7Vn,43.68583333,-7.50888889,0.0
"📍 @ Madrid, Spain https://t.co/kCHyYk2Vlt",40.4,-3.68333,0.0
#Henna ! fabulous #moroccan night enjoyed with nelliewelly . #culture #foodie #costawomen @… https://t.co/6GW0NEQece,36.7356921,-4.09653755,0.45
"heartbreaker @ Madrid, Spain https://t.co/bx6smuflt3",40.4,-3.68333,0.0
Radio is not dead @ El Tenderete https://t.co/YOzYN91D8D,37.3857689,-5.9907198,0.1
"Light it up✨ @ Santander, Cantabria https://t.co/hLiBSk9itv",43.4647,-3.80444,0.4
Just posted a photo @ Merida (E) https://t.co/oJTpANhBLr,38.93849187,-6.36148792,0.0
"_THE DARK PATH_ by @LukeRomyn 
A masterful, intensely suspenseful novel from USA Today and Amazon #1 best seller. https://t.co/Q8qMp4hjqK",36.7327863,-3.7128903,0.4625
I was out running 7.08 km with #Endomondo #endorphins https://t.co/ZDv766jGXA,37.50723428,-4.64405213,0.0
"We dont Stop !!!  The best Brands for our Best Customers 
DRUMSTICKS  LOS CABOS FROM CANADA WITH… https://t.co/teSTHvXCsC",43.5614435,-5.92480279,1.0
"Just posted a photo @ Madrid, Mostoles https://t.co/yGnIeYyXcN",40.33318511,-3.86632233,0.0
A big happy birthday to eoinmurphy1 over in Aus 🐨 have a good one pal see u soon 😘 @ Portside https://t.co/AdheDC3jKP,36.48852222,-4.95122054,0.5
I'll show you 💛 @ Castillo De Trujillo https://t.co/mSeyakxQUf,39.46162693,-5.88303075,0.0
I'm at @ElMolinoBcn in Barcelona https://t.co/LpAjYUn0YJ,41.37460264,2.16716051,0.0
"Yeah I know Rocco, I wouldn't go outside either !!! #dog #dog #puppy… https://t.co/OZrP0cPdWS",38.90447139,1.42882407,0.0
"Love me like I do @ Murcia, Murcia https://t.co/EwTg0ltQH6",37.9861,-1.1303,0.5
"to feel a little more, and give a little less @ Castellón de la Plana, Spain https://t.co/kGpnPMI0SL",39.9833,-0.0333333,-0.010416666666666664
"The sun setting on Malaga, Spain! ☀️❤️ #Love #Vacation #Cruise… https://t.co/BDVNKxMMEB",36.7167,-4.41667,0.5
I'm at FECARECAT in Barcelona https://t.co/IYvTWQOMLj,41.376859,2.164005,0.0
Really handsome  boy thanks to bucmi thebarbershop_hvr @ Juan Por Dios https://t.co/04Qjl9Gq13,40.4224699,-3.70027,0.35
will your mouth still remember the taste of my love? @ El Retiro -… https://t.co/t0hiT55bvS,40.41782128,-3.68446459,0.5
Oyster X Celery @ Mont Bar https://t.co/hIk9LvpQ4e,41.38643214,2.16179693,0.0
"One life, one love. Fine style, red style. Realizados en @ArteTintaTattoo por Whatsapp al… https://t.co/iatdR6wCWX",39.2647896,-2.6045301,0.3055555555555556
De nit 🌃☔ #Tarragona #tgn #igerstgn #raconsde_catalunya #raconsde_tarragona #igcatalonia… https://t.co/AUXHzbuDMq,41.1333,1.24476,0.0
Scallop @ Mont Bar https://t.co/QyKGgsH9gn,41.38643214,2.16179693,0.0
Just posted a photo @ El pez https://t.co/5LG40NwuAH,42.34238,-3.7013,0.0
"Go up in the clouds because the view it's a little nicer ⛅❤
#me #mythings #myphoto #mypics… https://t.co/RcRBqWFxWN",39.4667,-5.88333,-0.1875
"Just posted a photo @ Madrid, Spain https://t.co/w7vVReptnj",40.4,-3.68333,0.0
ding ding ding ding DONG DONG DONG DONG DONG DONG DONG DONG DONG DONG!!!!!!!!!!,41.545639,1.893817,0.0
"Just posted a photo @ Villaquilambre, Spain https://t.co/uDohsYrjmZ",42.65,-5.55,0.0
Like a Sir 🎩😎 @ Silk&amp;soya https://t.co/n1FXyZlmUq,40.36958,-3.60175,0.0
Just posted a photo @ Barcelona City https://t.co/bHqbI6GX0t,41.41085560000001,2.17724109,0.0
I'm at Camp Nou - @fcbarcelona in Barcelona https://t.co/QHxoX8eGpG https://t.co/Mt8HuXhfov,41.38081769,2.12285042,0.0
Just posted a photo @ Club Naval De Oficiales https://t.co/WUWGf3sIdB,37.6104724,-1.01220819,0.0
"A room with a view, welcome to #Barcelona @diegobarrueco @ Murmuri Hotel Barcelona https://t.co/Uwj1qHKV3R",41.39405371,2.15954653,0.8
"love you til the day i die 💘 @ Ramblas, Plaza Catalunya, España https://t.co/5A50h7EgGW",41.38538821,2.17017065,0.5
#gaudi #Spain #barselona2016  #мистика @ Gaudi House Museum https://t.co/xQqPslheCA,41.41355,2.152162,0.0
Memories 🔙💃👏🎉🍻🔝👌🍚🍹 @ Paellas https://t.co/1Vi203Au9u,43.36393039,-3.02295049,0.0
Just posted a photo @ Castell De Monjuic https://t.co/5QawZj5kna,41.36905693,2.15317764,0.0
"Just posted a photo @ Plaza Mayor, Madrid https://t.co/5Jd65kJlO7",40.415364,-3.707398,0.0
"Every Tuesday night at the most ratchet club in Valencia, FSU students congregate to celebrate… https://t.co/1KQYSOS9s5",39.47656,-0.37873,0.5
I'm a long way from Anfield tonight but might was well be playing in Everton 's defence regardless https://t.co/aEHl2S5E2i,38.2310644,-0.5258874,-0.05
Thanks @ashokaspain &amp; @alwa_es for inviting me to talk about #storytelling to this little… https://t.co/bpzEffmQV4,41.41085560000001,2.17724109,0.0062500000000000056
Weird. @ Port of Alicante https://t.co/flQ8X5BOPQ,38.33694444,-0.48861111,-0.5
"""When I wake up, I'm afraid, somebody else might take my place"" @… https://t.co/mrNaVzdeD5",40.4306399,-3.67664,-0.6
"💓 @ Beniel, Murcia, Spain https://t.co/rfIidJhjqx",38.04694413,-0.99984017,0.0
"don't shinning the light @ A Coruña, Spain https://t.co/6lDiPOXgaz",43.3715,-8.396,0.4
"Back to this week, please😭💞🔙 @ Cáceres, Spain https://t.co/LIwX17fRvs",39.4833,-6.36667,0.0
"I'm at Cinesa Urbil for The Jungle Book in Usurbil, PV https://t.co/wsJehvUwdL",43.27608052,-2.02448845,0.0
"you can try and take away my crown

but i will never let my kingdom down @ Facultad de Comunicación https://t.co/pAyS3WlRUZ",37.41013789,-6.00610745,-0.15555555555555559
Sitio fav con persona fav 👌🏼❤️❤️❤️❤️❤️❤️ @manelvideoblogs @ Urban Outfitters Barcelona https://t.co/LVXNkOX7mz,41.38601,2.16941,0.0
ESN :  Spain PM holds talks with Catalonia's separatist leader: Madrid (AFP) - Spain's acting Prime Minister… https://t.co/c0Yox4yl5v,40.41970731,-3.69855957,0.0
ESN :  MotoGP Spain: Iannone eager to keep moving forward: 'After my first podium in Texas two weeks ago I believe… https://t.co/WkwZ2tZvCd,40.41970731,-3.69855957,0.25
"ESN :  EU--Spain-Catalonia Independence: Spain's acting Prime Minister Mariano Rajoy, left, speaks with Catalan… https://t.co/IuqWYtKE1g",40.41970731,-3.69855957,0.0
"""If crazy equals genius
Then I'm a fucking arsonist
I'm a rocket scientist. 

-Panic! At the… https://t.co/gSwqGG5Jxc",39.46666667,-0.38333333,-0.675
"Light and dark, 
hold me hard,
I'm seeing the pain,
I'm seeing the… https://t.co/tAdrBRcclt",43.25834486,-2.92409829,-0.013888888888888895
"Wind 1,6 km/h SSW. Barometer 1017,58 hPa, Rising Rapidly. Temperature 10,2 °C. Rain today 9,4 mm. Humidity 83%",38.72527778,-5.53666667,0.0
@LutonTown Well done lads. Great performance. #COYH,39.4577942,-0.3474133,0.8
Who run the world? ⚡️ @ Goya Social Club https://t.co/L4fVLtyYDr,40.4252899,-3.68298,0.03333333333333333
#photo #yesterday at La Tarda #show #radio #laxarxa playing some acoustic #songs from our… https://t.co/aAkWgsBf4o,41.3833,2.18333,0.0
Templo night 💜⚽️ @realmadrid - #villarrealcf #HalaMadrid #HastaElFinalVamosReal #BernabeuTime… https://t.co/2Ne9SLVNqU,40.45281665,-3.68896181,0.0
I just finished running 8.60 km in 43m:18s with #Endomondo #endorphins https://t.co/8HTrb9zqkg,42.30416,-1.958923,0.0
I just finished cycling 9.50 km in 54m:29s with #Endomondo #endorphins https://t.co/nVYo0T8DV9,43.404657,-8.167518,0.0
💭💭💭 @ Elche https://t.co/EuZJftacfi,38.25,-0.7,0.0
I was out running 10.00 km with #Endomondo #endorphins https://t.co/GyhNArKLWg,42.56943508,-2.85198438,0.0
I'm at Desencaja in Madrid https://t.co/ub4MQG78Nm,40.45630189,-3.68135236,0.0
I'm the only one @ Madrid Atocha https://t.co/kI3mvVL6B8,40.40734168,-3.69141877,0.0
We're all trying to forget someone. @ Albacete https://t.co/bFqgBlWdyo,38.9833,-1.85,0.0
I just finished running 16.18 km in 1h:17m:57s with #Endomondo #endorphins https://t.co/YKRUSMKp7q,39.89031144,-5.53982872,0.0
"😄😄 @ Lorca, Spain https://t.co/HgljQy4IXV",37.6667,-1.7,0.0
Last tweet should have included this photo. https://t.co/QALUYGypSj,43.31531532,-1.98111932,0.0
"😮🌩 @ Madrid, Spain https://t.co/auDP1Uc1DR",40.4,-3.68333,0.0
Celebrating my final week in Barcelona the most colorful way. #BCNart #catalunya @ La Escocesa https://t.co/2WlcXfowoO,41.41115781,2.20395302,0.26666666666666666
"Just posted a photo @ Port Vell, Catalonia https://t.co/RWpxHIztgT",41.40173685,2.11145398,0.0
"good night ✨☁️
1,2,3 or 4 🤔 @ Badajoz, Spain https://t.co/JYvqk7FoVo",38.8789,-6.9669,0.7
I just finished 1h:00m:16s of cycling with #Endomondo #endorphins https://t.co/CHIcVOUbmC,39.4542352,-0.3606032,0.0
"Wind 0,8 km/h NE. Barometer 1015,38 mb, Subiendo despacio. Temperature 9,9 °C. Rain today 20,2 mm. Humidity 93%",42.60388889,-5.55916667,0.0
Just posted a photo @ Catedral De Murcia https://t.co/pubxYXPyHw,37.98386,-1.1297,0.0
"Missing this beautiful city more than usual today 🌞 @ Barcelona, Spain https://t.co/CRliZ2Bbfr",41.3833,2.18333,0.22499999999999998
I just finished running 6.55 km in 42m:11s with #Endomondo #endorphins https://t.co/KRCtlrxXsC,37.37671339999999,-5.987874400000001,0.0
Trying new materials &lt;3 I think that I love my new markers &lt;3  this drawing only was for try it.… https://t.co/ZdTXbQf17r,36.5333,-6.2833,0.19318181818181818
"After a day of absolutely nothing going right - this evening's office. 
#tirednow #todaysoffice… https://t.co/dEttxUOlLr",38.70560225,1.42883068,0.24285714285714285
Tagged by @Smaturtle https://t.co/uDfybyJ7Zv,43.5236566,-5.664549299999999,0.0
Celebrating my last week in Barcelona the most colorful way. #BCNart #catalunya @ La Escocesa https://t.co/KCV6lwAjYt,41.41115781,2.20395302,0.26666666666666666
I just finished running 9.10 km in 56m:08s with #Endomondo #endorphins https://t.co/1Xzfdrs7h2,38.087513,-1.176009,0.0
"Beach Beach Beach  
by @belenchu_56 @ Playa Grande De Miño https://t.co/Y0U5HRE1Sq",43.35497186,-8.21459962,0.0
ding ding ding!!!!!!!!!,41.545639,1.893817,0.0
"@AmarielleEU @dexbonus If they trespass the thing line between criticism and being dicks 
Go ham",40.0681093,-2.1383522,0.0
Brilliant game and sunset (a less brilliant result) #campnou #barcelona #fcb #fcbvalencia @ Camp… https://t.co/8uJHtE0wLb,41.38552304,2.16646783,0.30833333333333335
Looking out hotel window b4 getting an early night. Convention Centre alight across the river.,43.31531532,-1.98111932,0.1
"Just posted a photo @ Castrelo De Miño, Galicia, Spain https://t.co/dDTDexgfSe",42.2833,-8.11667,0.0
"97missedcalls singing #michaeljackson #billiejean

#music #cover #97missedcalls #barcelona #bcn… https://t.co/nCsCiQkRNB",41.39890856,2.18838583,0.0
"💙 #family #ovejero #love #fun #children #kids #life #happy #smile @ Barcelona, Spain https://t.co/tPAysqBZgq",41.3833,2.18333,0.47500000000000003
"💕💕💕💕💕 @ Seville, Spain https://t.co/9FWY2Zgm1M",37.3772,-5.98694,0.0
Second #shooting #day #actor #polfib #croma #dependiente #happy #loveit #soon #awesome #crew @… https://t.co/qUX3cVpAbP,41.35920781,2.08956035,0.6
"Beautiful Coast and Blue Sky. What else? #sky #bluesky #mediterraneancoast @ Borriana, Castellón https://t.co/8ejrKtBS11",39.9,-0.0666667,0.425
For Sale - Vila/Luxury Home: Orihuela. https://t.co/47Xi5b4zI7 https://t.co/fTSH062ps3,37.9306183,-0.7361837,0.0
"Friends will be friends. When you're in need of love, they give you care and attention. Friend… https://t.co/mshHYkKUSt",40.4667,-3.3667,0.5
"Just posted a photo @ Plaza Santa Anna, Madrid https://t.co/2xTUitbYKM",40.41467211,-3.70068095,0.0
Le tenía muchas ganas a Mr. E 😍 I like the way this is going... @blackiebooks… https://t.co/rUWzX7wZmk,42.8510579,-2.67177399,0.0
Legeng Combo By @pict_a &amp; this_is_happen x Dispo @blockshopbcn // Metro Universitat L1 //… https://t.co/Q0BJl8HDkP,41.38419868,2.17342615,0.0
"Just posted a photo @ Plaza Santa Anna, Madrid https://t.co/ofIjgISRRr",40.41467211,-3.70068095,0.0
MY FIRST LOW CROTCH HIGH WAISTED PANTS. #IEDMODAMADRID  #JOHNECCLES @ IED Madrid - Istituto… https://t.co/6ZrxudoMjH,40.42171218,-3.70733277,0.1366666666666667
Así si @NetflixES “@GutekTechMays: Netflix is putting five percent of its cash budget into films https://t.co/7RwkKv9ULR #tech #film,40.43014521,-3.64347754,0.0
Just posted a photo @ Pantano De Alange https://t.co/JfJextdsjZ,38.8787033,-6.9597967,0.0
I love youu so much ❤👭 @ Bodega ElColmao https://t.co/fjPDEKxbNX,36.620717,-4.4984267,0.35
"Foster's hollywood 🍽 @ Los Barrios, Spain https://t.co/mTr1QoX0jT",36.1833,-5.5,0.0
"San Sebastian is European Cultural Capital for 2016,  along with Wroclaw in Poland. https://t.co/gWWPBmOung",43.31531532,-1.98111932,0.05
"🍵 @ Barcelona, Spain https://t.co/S4ZOeYM94a",41.3833,2.18333,0.0
"🐶😌😋 @ Seville, Spain https://t.co/88XYn9FaFx",37.3772,-5.98694,0.0
Loveeee you 💕💕👅 @ Discoteca Iris Betanzos https://t.co/Jur98Bp0Ei,43.2769,-8.21011,0.0
Boooom💯Otra Exclu⚡️Black Pyramid x Curved Caps Ya Dispo en Exclusividad solo @ Block Shop… https://t.co/C6IDKiCFxA,41.38419868,2.17342615,0.0
Everybody is looking for something 😘. @ Tahona https://t.co/G0Dey5ob8f,43.36938,-8.40298,0.0
💃💃🍸🍸🍸 @ Snoopey's Salou https://t.co/Z7iUbnIzN3,41.0752,1.14448,0.0
New Shit⚡Panel Up Limited Long Tee x King Apparel x Summer 2016 Ya Dispo @ Block Shop Barcelona… https://t.co/HCMfuj2Qp0,41.38419868,2.17342615,0.004978354978354975
I never post food pics - but this food is next level good and super… https://t.co/T0uhKtm4cw,39.07780673,1.51353853,0.3444444444444444
"PlayOff Euroliga!! 😍🏀🏀⚪
 #realmadrid  ❤ @ Barclaycard Center https://t.co/wCjRrmU0T8",40.4238118,-3.6719812000000007,-0.1
Drinking a Spray-tan Gone Wrong by @hetuiltje @ The Stuyck Co — https://t.co/bCSn4RaTGI,40.4266,-3.70173,-0.5
"Waiting the bus 🚌🕐❤ @ Ciudad Lineal, Madrid, Spain https://t.co/lXSrdGwQaT",40.45,-3.65,0.0
Anyone wants to be my friend? 😂😂,37.6258861,-1.002137,0.2
At another cathedral of European football tonight on a scouting mission for #LFC #RMvVIL #madrid… https://t.co/bHBu2JHUgl,40.45281665,-3.68896181,0.0
Vid x2 speed #ejercicio #exercise #mobility #pistolsquat #shrimpsquat #hipflexors #hip #core… https://t.co/x72skeHQXw,40.44907,-3.6965,0.0
Having a blast with this dude!! 😆🐼 #fun #pandabear #funny #havingablast #crazy #dude #friends @… https://t.co/qnFYUdqK81,38.3548637,-0.47180562,-0.016666666666666646
Later in the day the tide has come in a long way. https://t.co/QOtDqJvJEM,43.31531532,-1.98111932,-0.025
"This is how we do 📖🍻📚
.
#vsco #vscophile #vscodrink #10anysTR3SC #festallibretr3sc #santjordi… https://t.co/4Wu7sBpiuP",41.4091907,2.1776368,0.0
"I need Barcelona. #barcelona #parkguell @ Barcelona, Spain https://t.co/fazCy1oVMA",41.3833,2.18333,0.0
#supportingourmusicians #Kolted kolted @ Stray Sod Irish Bar https://t.co/UOBvzyO2If,37.92965466,-0.76634769,0.0
I just finished running 6.85 km in 45m:04s with #Endomondo #endorphins https://t.co/eFtgEwCzAe,36.714436,-4.424513,0.0
🔙🍹👌🏽 @ MAUI Beach Mojacar (Official) https://t.co/MHc12eXGnJ,37.12412909,-1.832489,0.0
I need friends,37.6258814,-1.0021224,0.0
"Living the life @ Barcelona, Spain https://t.co/5cDW70gNvx",41.3833,2.18333,0.0
People of twitter hates me lol,37.6258875,-1.0021009,0.8
