Tweet content,Latitude,Longitude,sentiment
Same Love in every city ! 🙏🏽 @ Roosevelt Field https://t.co/wLLvdckTbS,40.737831,-73.61313199999998,0.3125
"Interested in a #Nursing #job near #CorpusChristi, Texas? This could be a great fit: https://t.co/hsBk7kon2c #Hiring",27.8005828,-97.396381,0.38749999999999996
📍#166Flatbush @ Jordan Brand Classic https://t.co/udRmFFVwVX,40.68304725,-73.97584841,0.16666666666666666
Nothing as fun as a girl and her bubbles. @ Lindberg Village https://t.co/U6zY1w5O3h,40.44667027,-86.96959312,0.3
Got the shirts in for the #LIT Youth Conference tomorrow morning at Valley College @ San… https://t.co/wpUMAfHjBP,34.1295,-117.293,0.0
"Interested in a #SupplyChain #job near #SanJose, CA? This could be a great fit: https://t.co/F84yLTjghO #Hiring #CareerArc",37.3393857,-121.8949555,0.38749999999999996
"Want to work in #Skokie, IL? View our latest opening: https://t.co/eenyMYaRUe #Manufacturing #Job #Jobs #Hiring https://t.co/FFpcWzNEUQ",42.0333636,-87.7333934,0.5
"#goodluckcharms 💓

#officelife 🤓 @ Wilmington, Delaware https://t.co/vBP8mUM5GF",39.7486,-75.55159999999998,0.0
Drinking a Breakfast Stout by Moontown Brewing Company at @speakeasyindy — https://t.co/3AWoQYl678,39.8488,-86.1414,0.0
No plums so grapes it is! 🍇🍇 filming some new footage tomorrow can't wait til it's ready to… https://t.co/YH9OqGOPQO,39.99800000000001,-75.1448,0.16818181818181818
The 3 amigas💋🎤  #UMASS #umassamherst @ UMass Amherst https://t.co/qnIMWb2mAM,42.38743165,-72.52983518000002,0.0
"This #Physician #job might be a great fit for you: FACULTY PHYSICIAN - https://t.co/cnQqdpSWax #Phoenix, AZ #Hiring",33.5080943,-112.0863874,0.6000000000000001
Not gonna complain about the view we had for birthday dinner. @ Charleston Harbor Fish House https://t.co/vClbv7TeAp,32.78784018,-79.90659058999998,0.0
Check out this item I found on eBay: https://t.co/sSHYer7Cri #drawing #commission #auction #art,28.22377460000001,-82.2931202,0.0
Opened Graffiti request via iphone at 42 6th St https://t.co/cbbxLnwFmo. https://t.co/qTLLZD2xu5,37.78146958,-122.40958105,0.0
Friends!!!! Thanks for the shirt E!! #huntinglife #snakebite #snake #friends #love #family… https://t.co/O6jombJl19,30.95527778,-97.53472222,0.40625
Just posted a video @ G5 Gentlemens Club https://t.co/pGOeh53JTw,25.9308799,-80.20734,0.0
"T a l e n t #wearesouthern  #Mrdonmgreen @ Southern University and A&amp;M College - Baton Rouge, LA https://t.co/HMkRbL8xP5",30.52286796,-91.19185895,0.0
"Want to work at Citi Trends? We're #hiring in #Greenwood, SC! Click for details: https://t.co/ODBej3eZwo #Retail #Job #Jobs",34.1901061,-82.2247282,0.0
#youthGroup #stP #worship #friday #15aprile2016 @ St Paul's House https://t.co/SG8lKfSKab,40.763588,-73.98689400000002,0.0
I JUST HELD A BABY FRICKEN SQUIRREL MY LIFE HAS BEEN MADE 😭😍😭😍… https://t.co/EDDBmWbvsP,39.954646,-74.19716,0.0
The ultimate cure from cure_bar - the Martina Luiz w #tequila @barrowsintense #port #cynar… https://t.co/JKU1ADTwdk,43.165717,-77.58891,0.0
"Friday night BBQ #brisketallday (@ Surf BBQ in Rumson, NJ) https://t.co/A0ZD2ohKIG",40.3723918,-73.99955679,0.0
"Convenience isn't. 
Model: @anamarietv 
#whatissexy #whitetshirt #window #instalikes #inatadaily… https://t.co/ebkDpdVAVp",41.8369,-87.6844,0.0
"I'm at Camp Creek Greenway Trail in Lilburn, GA https://t.co/rUYbU94Hmc",33.8853078,-84.13422993,0.0
"See yall tonight club428 
#EMMNATION 
#youngbleed 
#ONMYROW @ Little… https://t.co/JgddC9WECx",34.6782439,-92.33908571,-0.1875
Crawfish! @ Las Palmas Race Park https://t.co/ohMLPzwBkn,26.30045017,-98.26483775,0.0
"*removes hair dye off hands in an aesthetic way* @ Los Angeles, California https://t.co/nTwaKCuZQS",34.0522,-118.243,0.0
Accident in #ElPaso on N Lp Dr west of N Yarbrough Dr #traffic https://t.co/nZ2qPGUpz9,31.7286,-106.3477,0.0
Just posted a photo @ The Annex Morgantown https://t.co/LMMji8bmiO,39.63085491,-79.95511297,0.0
Drinking a Wisconsin Red Pale Ale by @Leinenkugels @ Gosdeck Haus — https://t.co/82poxqpkc2,43.1768,-89.2039,-0.105
S07330 [NEW] Establishes space on the business franchise and personal income tax forms to make a gift for home de... https://t.co/LXZH52NX97,40.77112,-73.97418999999998,0.06818181818181818
all natural is a better look 💁🏽 @ Downtown Cincinnati https://t.co/BgJ55poINU,39.1,-84.51666667000002,0.3
So glad @catherine_295 is in Santa Barbara for the weekend! 👭👙🌴🌊☀️ @… https://t.co/W324JVWafA,34.41705508,-119.64430652,0.625
"We're #hiring! Read about our latest #job opening here: CLS Reference Tech - Virology Lab (35768) - https://t.co/61eqMUe2Cc #PaloAlto, CA",37.4418834,-122.1430195,0.5
When you try to go hiking and get lost at Mohican. 😎 @ Mohican State Park https://t.co/fsnjsyP351,40.60905556,-82.26297221999998,0.0
"Beachin' @ Mission Beach, California https://t.co/grFEZNIWd6",32.7825,-117.251,0.0
"If you're a #ProjectMgmt professional in #Bannockburn, IL, check out this #job: https://t.co/CfOp0mjem2 #Hiring",42.1933581,-87.8664579,0.1
Waiting on Jungle Book! Noah is getting in some soccer work. Already worked on baseball.… https://t.co/9pbGhktdxn,37.01916015,-84.62557760999998,0.0
"GO BOLTS!! 💙⚡️ (@ the avenue eat/drink in Saint Petersburg, FL) https://t.co/EalwCZIdG4",27.77023731,-82.63769059000002,0.0
"See our latest #Patterson, California #job and click to apply: Full Charge Bookkeeper - https://t.co/ZcOCTdUOdV #Accounting #Hiring",37.4716001,-121.129656,0.425
"HTineeeee! @ Houston, Texas https://t.co/X3nzVcy4Uz",29.7629,-95.3832,0.0
"We're #hiring! Read about our latest #job opening here: Director,... - https://t.co/trqDFKOmkN #Phoenix, AZ https://t.co/RnaBrMoUiv",33.4483771,-112.0740373,0.5
"Can you recommend anyone for this #job? Planned Giving Officer - https://t.co/nFZy4nXfKP #LomaLinda, CA #BusinessMgmt #Hiring #CareerArc",34.049451899999994,-117.2641774,0.0
"This #IT #job might be a great fit for you: Security Analyst - https://t.co/YM748qnTPs #technology #Torrance, CA #Veterans #Hiring",33.83584920000001,-118.3406288,0.6000000000000001
"#NewHaven, CT #Healthcare #Job: CERT NURSE ANESTHETIST at Yale-New Haven Hospital https://t.co/UCzndlAf1r #APRN #NP #Jobs #Hiring",41.3052226,-72.92686260000002,0.0
Friday afternoon on the river! @ Sacramento River https://t.co/hphG6u70WI,38.60352803,-121.51730599,0.0
#MartinTruexJr is ready for the #foodcity500 weekend at bmsupdates #actionsports #NASCAR… https://t.co/klVRLFXikM,36.51596501,-82.25768931,0.2
"We're #hiring! Click to apply: Dessert Pastry Finisher - https://t.co/UvkJcXbMUS #Hospitality #LasVegas, NV #Veterans #Job #Jobs #CareerArc",36.1226408,-115.1675152,0.0
"Shooting @skeletonwitch with @adamahlbrandt! 
#skeletonwitch @ Union Transfer https://t.co/W4Bdu3f0IX",39.96148947,-75.15541516,0.0
"We're #hiring! Click to apply: Food Expediter - Six Peaks Grille - Seasonal - https://t.co/VBnnuoct4Z #Hospitality #OlympicValley, CA #Job",39.1969804,-120.2357055,0.0
"Join the Allstate Insurance team! See our latest #Insurance #job opening here: https://t.co/2NGwqjgwMa #entreprenuer #Savannah, GA #Hiring",32.08,-81.09999999999998,0.5
"Celebrating Brooke's 12th! (at @TopgolfTampa in Tampa, FL) https://t.co/18HyP4lGcr https://t.co/XZYb0kSx0j",27.92986013,-82.33425038999998,0.0
"Want to work at Crowe Horwath? We're #hiring in #Chicago, IL! Click for details: https://t.co/9PXcRvlb5O #Job #Jobs https://t.co/KT9iyChun3",41.882251200000006,-87.63016529999999,0.0
"I'm at Greater Echo Park Elysian in Los Angeles, CA https://t.co/ouOmk2zqnP",34.07251699,-118.25918624,0.5
Drinking a Stacks On Stacks by @OtherHalfNYC at @stgambrinusbeer — https://t.co/xQYNMrktl1,40.685,-73.9799,0.0
"#harlemwizards first basketball game @ Washington High School (Washington, Indiana) https://t.co/tp3I6UJnDb",38.65916667,-87.16805556,0.003333333333333327
"HJR0865 [Enroll] Gabriel Ellison, Top 25 Senior, Cherokee High School https://t.co/z4UkIJdf1n",36.166011,-86.784297,0.33
"Crisp, full bodied, classic IPA - Drinking a Pale Ale by @SierraNevada at @tgifridays  — https://t.co/F5p5gz2LW9 #photo",41.8749,-71.0603,0.13916666666666666
This fool picked me up early from work and brought me here...if he… https://t.co/ThxZgW2772,33.7959,-97.1437,0.1
"We're #hiring! Read about our latest #job opening here: Software Developer 4 - https://t.co/37hDFdkRGv #RedwoodCity, CA #IT #CareerArc",37.4852152,-122.2363548,0.5
💎🍻 @ Aria Wedding &amp; Banquet Facility by Villa Rosa https://t.co/ipGiCnj4NT,41.52435674,-72.99832153,0.0
"When you walk into a place to play and two of your friends are on the wall, you know it's gonna… https://t.co/nFJx7sEUnB",33.46120878,-86.82910914,0.0
