Tweet content,Latitude,Longitude,sentiment
#FoodPorn #BobsPizza #GreatPizza 🍕👌💯 @ Bob's Pizza Palace Inc https://t.co/jvFAaH3TVB,42.42975,-83.24451999999998,0.0
Tonight DJ Devast8 in the mix all night at Plum Lounge 780 N. Jefferson st. Stop down and jam… https://t.co/xMBx3QMYBL,43.04092410000001,-87.9052887,-0.15555555555555559
"Oh, what a night! Come hang! Thor is on bar and I'm all over the place! (@ The West End Lounge) https://t.co/1AwttbxcXw",40.8022977,-73.9683426,0.0
Great shot of #live #folkstep by #keeplove? by #barbaralorene ##superbestrecords @ Billy's Lounge https://t.co/pbrjocJdSY,42.95561504,-85.63343379,0.4681818181818182
This ocean is like a pool!!! @ Treasure Island On The Gulf Of Mexico https://t.co/USPX2RJU1p,27.77463313,-82.77657789,0.0
#carsthatarentours anotha one @ Crocker Park https://t.co/rqc5grLHXK,41.4594162,-81.9515944,0.0
This is  #America. @ The Hole in the Wall https://t.co/3hFGHCdghw,39.81019888,-86.10239638,0.0
"8 spots left out of 20
Next WED 8PM @ Boston
Book ➡️ https://t.co/glemsEmgn8
👣 idancekizomba #kizomba… https://t.co/Usi4x9S1SA",42.31933,-71.07008990000001,0.0
treehousebrewco sap canned 4/13/16 #ipa #beer #craftbeer #craftbeerincans #craftcans #beerporn… https://t.co/wz5zDLqiuB,42.484974,-70.90101,0.0
Even if it was a quarter musical.,37.70799833,-121.90244819,0.0
It's gettin lit in here.. 😏 #puns #BiraInNYC #BiraAtTribeca #Tribeca2016 @ Spring Studio https://t.co/ml2yJuVr0U,40.72111,-74.00639,0.0
What could be better than some great #Pax #CastelliKnightRanch #Syrah with #MiddleEastern #Lamb… https://t.co/ecz2iWSfDW,40.36261697,-74.94372928999998,0.65
I'm at Kienlen Chop Suey https://t.co/PXO4hUi4c5,38.67831064,-90.28819276,0.0
"@draailaag Koelschip Ale now in stock!!! Using spontaneous, open fermentation to collect wild… https://t.co/vq0kQKG4UN",38.5540597,-121.53865635,0.2333333333333333
Don't look back. 📷 by @va_113 styling by @Zazaofficial #photoshoot #zazamusic #androgynous… https://t.co/dkekuhrk2R,34.056999999999995,-118.238,0.0
Happy that I got to spend my Birthday with the team! @Smoose_05… https://t.co/KxM3iYu1Z7,38.906,-77.21299999999998,1.0
"#ITFDB (@ Dodger Stadium - @mlb for @SFGiants vs @Dodgers in Los Angeles, CA) https://t.co/zjGTdhZguS",34.07340846,-118.24019819,0.0
"#myflowerspics @ Tracy, California https://t.co/TQHTr9ZRbS",37.738,-121.434,0.0
Son I'm so grateful to God and you @ MS Tootsie Soul Food Cafe https://t.co/IN5iU5J584,39.9432907,-75.16387940000001,0.0
Fun night @ The Cove https://t.co/d7WQdi6BOm,35.84601495,-84.15691148000002,0.3
"16 Military Wives by The Decemberists is #nowplaying in Thumb Coast Brewing Co., Port Huron.",42.975489,-82.42236699999998,-0.1
Fun times @ Elise's Playhouse https://t.co/8RDM4Knuj8,29.82466365,-94.32561593,0.3
every Gatsby needs his Daisy ❤️ @ The Farm Entertainment Venue https://t.co/NSXz9H1UMa,35.549714,-78.225027,0.0
"Summer of 69, forever a classic, instilled in me @bryanadams… https://t.co/TganKuTByh",36.159178,-86.771658,0.16666666666666666
"I'm at Industry Bar &amp; Kitchen in New Orleans, LA https://t.co/bdZsYko9Wq",29.953514,-90.065611,0.13636363636363635
Love them Porsche's @ Albuquerque Convention Center https://t.co/5BQ0VXytpd,35.08725,-106.64869,0.2
Forest Time with my Baby. #brewervacation #brewersdog #norcal #pittmix #dontbullymybreed @ Bass… https://t.co/8pnlqu8JS6,37.31917723,-119.5565245,-0.15000000000000002
"I'm at @Lowes Home Improvement in Henderson, TX w/ @pseudohappiness https://t.co/yl6jP3hFdX",32.138025,-94.795095,0.0
Routine 9 run inning for our birds #Orioles,39.05581362,-76.71110769000002,0.0
Girls night with the favorites ❤️💋 #fridaynight #blonde #brunette #girlsnight #pittsburgh #girls… https://t.co/0PDZOqQVLh,40.444186,-79.99645599999998,0.0
Me and my girls going into Shabbos.... Mazal Tov Rivky on your Bas Mitzvah!!!!! @ Young Israel Aish https://t.co/Y9m92bh4c3,36.14537,-115.30409,0.1
We've got the hook up. Huge thanks to our neighbors @tacobellhowe for feeding us while we work… https://t.co/xFtBQLQFpN,38.58867581,-121.4141578,0.30000000000000004
This #Healthcare #job might be a great fit for you: Hospitalist Locum Tenens Arizona - https://t.co/x7OMER7HCH https://t.co/fEMnHfh9y5,35.1982836,-111.651302,0.6000000000000001
Bout to take me a nap then go to the casino,30.45958199,-91.15063925,0.0
tavares is actually clutch,40.30139489,-74.57870004,0.0
Royals Bandwagon in full force @ Oakland RF Bleachers Section 149 https://t.co/dBCzKy0wdr,37.75143206,-122.19980121,0.35
#JHKidzMin in Sacramento! Excited to see what God will do! @ First… https://t.co/piONErQRpN,38.68928,-121.27998999999998,0.359375
Save Venice @thepierreny having a @dolcegabbana moment 💃🏼 @ The… https://t.co/hWl6NwPi9X,40.76552,-73.9721,0.0
"Meanwhile, in NY. @ New York, New York https://t.co/seTcA7joQF",40.7142,-74.0064,0.13636363636363635
I need to be drunk right now,42.0808912,-71.03793309999998,-0.10714285714285715
"I'm at Tarascas International in Chicago, IL https://t.co/B2YwHRLJbL",41.92999225,-87.64320544,0.0
we up in the bay.  show at Stanford University tonight. need a student ID or something. everyone… https://t.co/pLu8qHekHz,37.3926,-122.082,0.0
Got a great gift from our new friends at chelseaclassicalstudio! They were kind enough to give… https://t.co/kYVpBGFrOu,32.38610568,-110.9566533,0.39261363636363633
Crossing the pacific for hot dawgz @ University of Southern California https://t.co/LlyKqynusF,34.02113212,-118.28533683,0.125
Incident on #I278 WB at Bronx River Parkway https://t.co/IV1Rf78r7A,40.824298,-73.872596,0.0
Euphoria Fashion Show! kolbylofton #sorrythepicsarenotgreat @ Oklahoma State University https://t.co/E5usBlOvMp,36.12130217,-97.06796833,0.0
Construction on #BronxRiverParkway SB from Cross Bronx Expressway; East 177th Street to East 174th Street https://t.co/dGVsSxUn58,40.836799,-73.87359600000002,0.0
"Can you recommend anyone for this #Hospitality #job? https://t.co/mH2JhOuTuz #restaurantlife #Orlando, FL #Hiring",28.5383355,-81.3792365,0.0
"In San Francisco⛅ enjoying😎 the beautiful view Alcatraz prison  in the cut 😭😭 @ San Francisco,… https://t.co/kxSCqpnrDS",37.775,-122.418,0.675
