Tweet content,Latitude,Longitude,sentiment
"Can you recommend anyone for this #Retail #job? https://t.co/tXnRnwYnGn #OROVILLE, CA #Hiring #CareerArc",39.51377520000001,-121.556359,0.0
"We're #hiring! Click to apply: Pharmacy Technician - https://t.co/T7JsloZy0O #Healthcare #TRUSSVILLE, AL #Job #Jobs #CareerArc",33.6198251,-86.60887559999998,0.0
Great to visit SF biohack incubator indiebio and meet Aussie founder @jaimepreciado making milk… https://t.co/UBm1iIOywm,37.781691,-122.40852501,0.8
"We're #hiring! Read about our latest #job opening here: CMT Field Tech - https://t.co/EycTP5dl9v #Phoenix, AZ #Construction",33.4483771,-112.0740373,0.5
"""Coffee 3 Ways"" at Demitasse in Santa Monica. @ Demitasse https://t.co/pQHcMIWysX",34.018794,-118.499595,0.0
"We're #hiring! Read about our latest #job opening here: Pharmacy Technician - https://t.co/Iid7mbQXSP #Albuquerque, NM #Healthcare",35.0853336,-106.6055534,0.5
Opened Pothole request via iphone at S Hanover St https://t.co/17xSjqx94Z. Pothole.,39.25708592,-76.61664029000002,0.0
"Can you recommend anyone for this #job? Controls Engineer - https://t.co/QmW31GtyZK #Springfield, MO #Engineering #Hiring",37.20895720000001,-93.2922989,0.0
"Nurse Practitioner or Physician Assistant... - Department of Veterans Affairs: (#Danville, IL) https://t.co/ESPQgk14h7 #Physician #Veterans",40.124481,-87.6300207,-0.75
"Bethesda Hospital East #Marketing #Job: Major Gifts / Campaign Coordinator (#BoyntonBeach, FL) https://t.co/fJeI3fUNUa #FeelTheDifference",26.5047937,-80.0704477,0.0625
"After my #fight #ucaboxing #americanelo #boxeo #toprank #teamalhaymon #norcal @ Handford, CA. https://t.co/WBRSREy8RX",36.32839847,-119.67246179,0.0
Drinking  The Event Horizon by @oldehickory @ 100 MAIN — https://t.co/eLdFSXAj47 #photo,35.7434,-81.5624,0.16666666666666666
"#Legal alert: In-House Counsel Jobs-Jdhuntr-14698... | In-House Counsel Jobs | JDHUNTR | #VariousUSCities, US https://t.co/cuD8BoWzMU",34.062028000000005,-118.314876,0.2
"As soon as I stepped out the building to head home...What big,… https://t.co/XaMUZSWBku",38.94400001,-92.32740817,0.0
