Tweet content,Latitude,Longitude,sentiment
Shopping achievement unlocked: new temp pet bed. #cat #bed #paper #bag #sleep #cute #baby #snug… https://t.co/PvI6WKOanK,34.23848611,-118.46283056,0.3181818181818182
we 💙 Pom #rocksneverdie @ Backstage https://t.co/Q5b0a8roUW,41.3767945,-81.73202629999999,0.0
"Home Free in Sacramento!! We laughed, we cried, we sang along, we felt the bass (&amp; beatbox… https://t.co/IUvXHriRLX",38.579339,-121.493134,0.3916666666666666
"Opened Pothole report via iphone at 160 170 N Washington St https://t.co/0kdWkyB0kG. Potholes at all bridge spacers, outbound.",42.36772421,-71.05901377000002,0.0
@_cigarella thank you 😭 run the whole thing for me,30.41915035,-91.18225046,0.2
Worlds collide in #lasvegas - I'm so stoked to see all my boys show their support for heydarce… https://t.co/ihLFZPqGgY,36.11755276,-115.17001246,0.0
"Interested in a #FacilitiesMgmt #job near #Smithtown, NY? This could be a great fit: https://t.co/coaWcuzukb https://t.co/YTfQZRQVNT",40.8559314,-73.20066869999998,0.38749999999999996
Tonight was epic. We had a good time. #soulsinger #soulinterpreter Tonya thank you. We enjoyed… https://t.co/EMeZxvyHoI,29.685055100000003,-95.4198912,0.4333333333333333
"I'm at Fahey Residence in Lake Station, IN https://t.co/vkrBoFX2vc",41.59351246,-87.25685786,0.0
SC: lacequeenme #snapseed #snapcode #snapshot #sc #chat #1 #onedirection #positive #focused… https://t.co/VdsjqU9hJW,33.53338695,-112.26127573,0.22727272727272727
This is epic. #WorldOfOutlaws #BakersfieldSpeedway @ Bakersfield Speedway https://t.co/qca4TmjZn1,35.45133739,-119.0291108,0.1
When ur friend agrees to buy u a patron n Sprite &gt;&gt;&gt;&gt;,25.78454645,-80.19290473,0.0
🅰 @ Buckhead Atlanta https://t.co/vpjqtGGfst,33.82500042,-84.36655904,0.0
One guy accidentally deletes his company with a line of code https://t.co/nRBmnlAhkJ,30.16880507,-95.48589783,0.0
"77 Bedford Street, Manhattan https://t.co/iEf3U7CvOG",40.73142,-74.00502,0.0
S/o 2 mf bro since day 1 @donny1hunnid!!! Already know my youngin… https://t.co/85NahghKHE,29.8619,-95.446,0.0
Corvette C4 steering column T/T ORIGINAL $67.95+$21.95 shipping in USA… https://t.co/Tk4DHs7OSN,25.8605,-80.294,0.375
90's Lovers Join in on the fun!! Come out and participate in San Diego's 90sbarcrawl located in… https://t.co/TTZf9NboOS,32.797052,-117.252711,0.46875
When in New York ... Oops! I'm not in New York! Definitely had to try the Shake Shake that… https://t.co/I3Debj0fsd,34.08899535,-118.37696903,0.11363636363636363
Happy to celebrate a really cool couple tonight. #allinforcorbin @ Eighteen Ninety https://t.co/YebDxQeGXo,39.3764,-94.795631,0.575
Brickleberry on Netflix &gt;&gt;&gt;&gt; 😂😂😂,37.3382082,-121.88632859999998,0.0
More delicious bites from #sakefever #unlvino @ Red Rock Casino Resort &amp; Spa https://t.co/qGIbXV1d79,36.15627805,-115.33339763,0.5
"""For we live by faith, not be sight."" - 2 Corinthians 5:7

It's that time of year again when we… https://t.co/fOfZZJ0F2n",40.62461764,-96.94585618,0.13636363636363635
No caption. #Columbus #asseeninColumbus #614 #expcolumbus @ The Clintonville Woman's Club https://t.co/DHhpvBJHUV,40.04299838,-83.02066105,0.0
"Join the J. Crew team! See our latest #Sales #job opening here: https://t.co/PXWqOgDVrV #Hanover, MD #Hiring",39.16766550000001,-76.72210819999998,0.5
#brucedickinson you are AMAZING!! 😍😘🤘🏻😍👏🏻 #bookofsoulsworldtour #metal #ironmaiden #maiden @ The… https://t.co/roVCQj9hgv,33.9583,-118.34186,0.9375000000000001
"I'm at @MasqueDallas in Dallas, TX https://t.co/mswuDFndrL",32.79635858,-96.80221911,0.0
Us..👪 @ Hollywood &amp; Highland https://t.co/Q5Lyx1z3Za,34.10262,-118.33951,0.0
The look on my face right now @ some of the outfits  #lmao #toofunny #lol 😨😂😂 @ Quality Inn https://t.co/PgqK3L2ZKz,39.31892,-76.745391,0.5619047619047619
Late Night Slice #mulberrystreetpizzeria #pizza #beverlyhills #blackandwhite @ Mulberry Street… https://t.co/CSDPlsqwse,34.06346,-118.39909,-0.3
#descisions @ Voodoo Doughnut https://t.co/RmHTtAGfFN,30.267625,-97.741049,0.0
"#Houston, TX #Engineering #Job: QE Test Lead at Continuum Managed Services https://t.co/DZfn0gpybJ #Jobs #Hiring https://t.co/3N8XvhQ07S",29.7776341,-95.6188252,0.0
"In LOooove with my new #resdenim jeans from Last Chance. Girrll, they look good on me!… https://t.co/7MSjyQjy9w",40.7142,-74.0064,0.3371212121212121
FRIDAY🎽 @ Victoria Gardens https://t.co/eQmiBcdwc5,34.11145234,-117.53282025,0.0
Opening night! @ The TreStage https://t.co/BCt27LpqhO,34.09903352,-118.34489286,0.0
"I'm at Valhalla Pub &amp; Eatery in Charlotte, NC https://t.co/AfA6toOYb8",35.22620875,-80.84688663,0.0
"Checking out the new patio. (at @BlakesOnThePark in Atlanta, GA w/ @rhettscircle) https://t.co/dAsfAlY9uA",33.78164598,-84.37993684,0.13636363636363635
I need someone who's down to FaceTime and talk on the phone no matter how late it is those are the best kinds of people😴,34.38563578,-117.25183424,0.18148148148148147
SO happy I could spend your birthday weekend with you! ❤️ #numberone… https://t.co/IV2dFrHWT9,34.35972222,-89.52611111,1.0
Beauty and the Beast was incredible and I can now add it to the list of musicals I have cried… https://t.co/OxqfViP71k,36.16861111,-115.15222222,0.9
"""It's poker. He can't see it in my face, but I'm about to play my ace.""

#NewRomantics @ Bayou Bowl https://t.co/O1TAd2OilR",32.58413747,-92.07157194,0.0
@Punkinpants123 That's the sexiest thing I've heard all day. ;),40.75675676,-73.99992343,0.0
