Tweet content,Latitude,Longitude,sentiment
"The @chickfila is near my job.
The bacon egg and cheese meal is awesome!! @ Chick-fil-A Oracle… https://t.co/xlBXro2uMI",32.2897186,-110.9787674,0.55
"Security/Custodian Job - Centura Health: (#Denver, CO) https://t.co/tyMpsHJop4 #FacilitiesMgmt #Job #Jobs #Hiring #CareerArc",39.7392358,-104.990251,-0.75
"Can you recommend anyone for this #job? installer /technician - https://t.co/tnACdjZA32 #JacksonHole, WY #SkilledTrade #Hiring",43.4686966,-110.6724168,0.0
"Grocery Associate - BI-LO: (#ANDERSON, SC) https://t.co/bmRYaW7EiZ #Retail #Job #Jobs #Hiring #CareerArc",34.4731708,-82.65028079999998,-0.75
"If you're a #Healthcare professional in #Denver, CO, check out this #job: https://t.co/FNXuR3qKIW #Hiring #CareerArc",39.75,-104.99,0.1
"#Physician alert: Physician (PM&amp;R) PANS Program... | Department of Veterans Affairs | #SaltLakeCity, UT https://t.co/6HriTrqxEQ #Veterans",40.7607793,-111.89104740000002,0.0
"O'Reilly Auto Parts: Warehouse Worker (#Billings, MT) https://t.co/MRydcdJIJz #SkilledTrade #Job #Jobs #Hiring #CareerArc",45.783285600000006,-108.5006904,0.0
"ResourceMFG #Construction #Job: General Laborer/ Plant Worker (#Dacono, CO) https://t.co/eft1o617eX #Jobs #Hiring #CareerArc",40.08470620000001,-104.9394216,0.05000000000000002
Watching broad city I feel has changed me as a person.. I'm a queen and so are you. 💁😂😂,41.2627969,-81.2731501,0.0625
"Interested in a #Physician #job near #Jacksonville, NC? This could be a great fit: https://t.co/T9sQQNRG2I #Veterans #Hiring #CareerArc",34.7540524,-77.43024140000001,0.38749999999999996
"Can you recommend anyone for this #job? Powder Coater I - https://t.co/2PJY8YNuUl #Albuquerque, NM #Hiring #CareerArc",35.1894316,-106.5878723,0.0
"Interested in a #Art #job near #DENVER, CO? This could be a great fit: https://t.co/xP5coWLltB #Hiring #CareerArc",39.7541032,-105.0002242,0.38749999999999996
"Can you recommend anyone for this #Green #job? https://t.co/7k62lDEe7n #Denver, CO #Hiring",39.7391536,-104.9847034,-0.2
2015 Model America World Champion Brienna Denman came to get some Ortho-Therapy this… https://t.co/WOmS1d1eNu,35.0865288,-106.6433411,0.0
Incoming winter storm! in #Golden on I-70 Both EB/WB between C-470 and Vail #COtraffic https://t.co/gWR42BYOmJ,39.71186,-105.1943,0.3
"Getting my head right. (@ Central MH/MR's Outpatient Department in Norristown, PA) https://t.co/ZRm0bqNj56",40.121856,-75.33613099999998,0.14285714285714285
"Want to work in #Boulder, CO? View our latest opening: https://t.co/6cgH2Q7N30 #GeneralScience #Job #Jobs #Hiring #CareerArc",40.0149856,-105.2705456,0.5
"See our latest #Albuquerque, NM #job and click to apply: TECH PATIENT CARE - https://t.co/YVFJPSLpSV #Healthcare #Hiring #CareerArc",35.0853336,-106.6055534,0.5
"Join the ResourceMFG team! See our latest #QA #job opening here: https://t.co/670uSnrSIw #Albuquerque, NM #Hiring #CareerArc",35.1894316,-106.5878723,0.5
We bought stamps to send out Basketball With A Purpose invitations for A Lunch Conversation… https://t.co/o5OsTiOvny,42.9047,-78.8494,0.0
I just finished walking 1.92 miles in 40m:18s with #Endomondo #endorphins https://t.co/boo01RVljk,30.4596369,-97.5828421,0.0
"#Sales #Job alert: Verizon (TCC) Sales Consultant | The Cellular Connection | #MargateCity, NJ https://t.co/ATe222j94Q #Jobs #Hiring",39.327894,-74.50348580000002,0.0
"I'm at Water Tower Place in Chicago, IL https://t.co/Vievbq0nBX",41.89794886,-87.62372375,0.0
"Good Morning Folks!i Hope You All Have A Great Day😃

#weightloss #weightlifting… https://t.co/lKHPxseoCo",33.98803893,-118.36708235,0.75
"If you're a #Hospitality professional in #SterlingHeights, MI, check out this #job: https://t.co/gV3dZM7o7j #parttime #Veterans #Hiring",42.5630777,-83.0286921,0.1
Thank you for supporting the movement #weeverywhere #iameverywhere #kingofideas     #moneymakin… https://t.co/GZ0g7bFOiY,40.7142,-74.0064,0.25
"Want to work in #Albuquerque, NM? View our latest opening: https://t.co/Kxsy1IwHvr #IT #Job #Jobs #Hiring #CareerArc",35.0853336,-106.6055534,0.5
"Aerotek: Warehouse Worker (#Albuquerque, NM) https://t.co/A2GhEfTGa9 #Writing #Job #Jobs #Hiring",35.0853336,-106.6055534,0.0
"Good Morning #scottsdale time for #coffee #thirstythursday @ Scottsdale, Arizona https://t.co/yn2HZeOLbz",33.4931,-111.926,0.7
"Retail Sales &amp; Service Experience - Nordstrom: (#Boise, Idaho) https://t.co/MDdinhBRHZ #Sales #Job #Jobs #Hiring #CareerArc",43.6187102,-116.2146068,-0.75
"#Retail #Job alert: Shift/Team Leader-Retail Sales | Speedway | #Mentor, OH https://t.co/ns3plPHL1U #Jobs #Hiring",41.6661573,-81.339552,0.0
"#SuspiciousVehicle at Arundel Dr &amp; Buena Vista Ct, Pine Hills, FL 32818. #orlpol #ocso",28.5557125,-81.4692265,0.0
"This How Most Look in the Gym ...

God  is  Good  .  I  believe in  Divine  Intervention...  I… https://t.co/7IbZtoQ9Mk",36.09439879999999,-115.10281752,0.6
"Join the VMware team! See our latest #Sales #job opening here: https://t.co/KRM1YnuMgG #Charlotte, NC #Hiring #CareerArc",35.2270869,-80.8431267,0.5
Happy MilwaukeeDay! MKEDAY 414day @visitmilwaukee https://t.co/xyjgVC5XPe,43.04137104,-87.90968018,1.0
Excited to begin teaching Tarkington Tots next week at a fun… https://t.co/NFNMONpbuD,39.96246,-86.11819,0.225
"This #Healthcare #job might be a great fit for you: CLINICAL DIETITIAN / SPARTA, TN. - https://t.co/wI0Kp1euVx #jobhunt #Sparta, TN #Hiring",35.92589849999999,-85.4641421,0.6000000000000001
"God’s love is extraordinary, and goes beyond anything u could imagine. Rather than the rejection we deserve, we get forgiveness and love.",32.16976923,-90.36611626,0.4444444444444444
"Wind 3.0 mph SSE. Barometer 30.034 in, Rising. Temperature 39.2 °F. Rain today 0.21 in. Humidity 91%",39.24222222,-121.05444444,0.0
We are hiring! Call today! 732-530-9019 #helpwanted #lincroft #lincroftnj #hiring #spraytan… https://t.co/T4SzhsSfV0,40.33117100000001,-74.12041600000002,0.0
"@ebbtideapp Tide in San Leandro Channel, California 04/14/2016
 Low  1:35pm  0.1
High  8:48pm  5.6
 Low  2:16am  2.2
High  7:48am  5.6",37.7483,-122.235,0.08
Papa Coley was a big supporter of JP Designs Art. It was an honor to contribute to the design of… https://t.co/hh8mQC3Tb0,33.73514375,-84.39021735999998,0.0
"Could see either QB, or both, being very good. Calling either a bum means you're a short-sighted moron. They're better at their job than you",40.98793072,-80.63079229,0.20333333333333328
"We're #hiring! Click to apply: Machine Repair Technician - https://t.co/1k7hUWfiY5 #SkilledTrade #KellyJobs #KellyServices #Greene, NY #Job",42.3292408,-75.7699147,0.0
