Tweet content,Latitude,Longitude,sentiment
Neighbor works here and saw this being put up. So #GoCubs @ Jewel-Osco https://t.co/t5B2Nq25lP,41.57935621,-87.79218643999998,0.0
"I'm at Loomis &amp; 894 in Milwaukee, WI https://t.co/AokTChoTkG",42.95902723,-87.97719845,0.0
"come on down to florida, we can see the kilos or the keys baby oh… https://t.co/E7hsoTsiY9",24.65583149,-81.27938781,-0.15555555555555559
US Drama: Two One-Act Plays https://t.co/2gq2ZdEN4O,32.82289886,-96.74839783,0.0
"Hold me close and hold me fast
The magic spell you cast
This is la vie en… https://t.co/c7VIgwNWgC",25.78444509,-80.13123804999998,0.35
Halestorm Concert @ The Cotillion https://t.co/0KyMAeymLG,37.66812089,-97.47076205,0.0
Check out my #listing in #FortLauderdale #FL https://t.co/pOl0Rkutyk #realestate #realtor https://t.co/RwetCg2uu0,26.190762,-80.103476,0.0
Look at this rocky trail! Freaking awesome! @ Blue River Parkway Mountain Bike Trails https://t.co/LbeKtEvxHb,38.91117326,-94.56795719,0.5
"I'm at Costa Sur Bar And Grill in Corpus Christi, TX https://t.co/cfNPnvBOMZ",27.60543599,-97.22279233,0.0
"We're #hiring! Click to apply: Team Member - Cook - https://t.co/8IxrsDgcdx #Job #MadeDifferent #COLUMBUS, OH #Jobs https://t.co/LsUZ2RHKDm",40.059503,-82.86399400000002,0.0
"Want to work in #Mesa, AZ? View our latest opening: https://t.co/H7yGYCVDDs #Healthcare #Job #Jobs #Hiring https://t.co/RqPGJHQLO2",33.379424,-111.8747445,0.5
"See our latest #Lubbock, TX #job and click to apply: Registered Nurse (RN)-Endoscopy Center - https://t.co/nlQKE6g2wZ #Nursing #Hiring",33.5881628,-101.8921657,0.2
This #CustomerService #job might be a great fit for you: Customer Service Representative-Retail Sales - https://t.co/MBRLBnIceD #Hiring,39.6618814,-86.1166506,0.6000000000000001
"Can you recommend anyone for this #Retail #job? https://t.co/SanNHqfKJ7 #Sidney, MT #Hiring #CareerArc",47.7182999,-104.1520052,0.0
"See our latest #GrandIsland, NE #job and click to apply: Carhop/Skating Carhop (Server) - https://t.co/st8zItB0t2 #SONIC #Hospitality",40.9260933,-98.3842658,0.5
"Carhop/Skating Carhop (Server) - SONIC Drive-In: (#Lubbock, TX) https://t.co/8YQ8UMRveR #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",33.5355386,-101.9402355,-0.75
