Tweet content,Latitude,Longitude,sentiment
"Join the Central Vermont Medical Center team! See our latest #Nursing #job opening here: https://t.co/rS6FIaYQHl #Montpelier, VT #Hiring",44.2600593,-72.57538690000001,0.09375
@ujamfitness #AP6 rehearsals going on almost all day today ... Lovin' my #beanie ... Taking a… https://t.co/kj3epNFDJL,37.40448104,-121.97537727,0.0
"See our latest #Teaneck, NJ #job and click to apply: Global Head of Cyber Security Operations &amp; Incident... - https://t.co/7jYlEFEAWf #IT",40.8932469,-74.0116536,0.25
"Want to work in #SanBernardino, CA? View our latest opening: https://t.co/W2v9TaAkON #Hospitality #Job #Jobs #Hiring",34.0647615,-117.2645755,0.5
"I'm at Jersey City Heights in Jersey City, NJ https://t.co/iAmjarqZb8",40.74832342,-74.04867906,0.0
"Want to work at Valley Health System? We're #hiring in #LasVegas, NV! Click for details: https://t.co/RPoop45qE0 #Job #VHSCareers #Jobs",36.11470739999999,-115.1728497,0.0
The Front Bottoms. I think all their songs are about getting drunk and/or high. They fit right… https://t.co/Y7HVfnPx0d,33.679974,-116.237221,0.08642857142857144
"Can you recommend anyone for this #Hospitality #job? https://t.co/BMoEu0jcjF #Joplin, Missouri #Hiring #CareerArc",37.0842271,-94.513281,0.0
"#LasVegas, NV #Hospitality #Job: Cook at SONIC Drive-In https://t.co/AUiDExO3Ac #SONIC #Jobs #Hiring #CareerArc",36.1701078,-115.0627023,0.0
"Interested in a #Construction #job near #Racine, WI? This could be a great fit: https://t.co/lhe5wUpDnq #Hiring",42.7261309,-87.78285229999999,0.38749999999999996
"We're #hiring! Click to apply: Principal Sales Consultant - https://t.co/bqy9jwDJdF #Sales #Harrisburg, PA #Job #Jobs #CareerArc",40.27319110000001,-76.88670079999999,0.0
"This #Nursing #job might be a great fit for you: RN ICU Job - https://t.co/PvEF1H4PaD #Parker, CO #Hiring #CareerArc",39.5186002,-104.7613633,0.6000000000000001
We're #hiring! Read about our latest #job opening here: Barista (US) - https://t.co/JxTxGoZMMY #Hospitality #Veterans #CareerArc,40.8745223,-73.9095755,0.5
Base trying to get formed Hartley Texas storm. This is rain in the photo FYI! https://t.co/N4OLlx1Yfe,35.84834470000001,-102.4532156,-1.0
Getting our Infusion flights on. We may need 2-3 of… https://t.co/JC7ZGxbXBc,29.78583719,-95.46431376,0.0
Aftermath of 6lbs of hot and juicy crawfish. 8 wings and half a dozen of sausages. It's well… https://t.co/eKPIw5AyCh,36.12625296,-115.19129058,0.04166666666666667
"""White balls for batting practice."" @ Globe Life Park in Arlington https://t.co/K5wMK3pc2H",32.751309899999995,-97.08253,0.0
Gassed up Megatron for hubbz. @ Wawa #272 https://t.co/5Z0osuHY1y,40.41781812,-75.34353674,0.0
I changed my mind. This weekend the peri-peri chicken sandwich shall be served with smokey sweet… https://t.co/gYzehox9s4,40.71081,-73.96607,-0.125
"Are you ready yet?

Message me to set up your free wellness evaluation 

#DOITFORYOURSELF… https://t.co/P6whgOmTUi",39.69625,-75.712631,0.30000000000000004
"I'm at Matty Sexton Music Row, Nashville Tenn in Nashville, TN https://t.co/lHo6F39tCR",36.13730344,-86.79470456999998,0.0
Today's #gymflow 💪💪💪 @ Sweat Fitness https://t.co/9IbuDcXafI,39.9546738,-75.16443630000002,0.0
@circammxi that’s… trash,33.8630393,-84.28953857,0.0
