Tweet content,Latitude,Longitude,sentiment
"Wind 3.2 mph NNE. Barometer 30.20 in, Rising slowly. Temperature 49.3 °F. Rain today 0.00 in. Humidity 32%",40.76027778,-72.95472221999998,-0.30000000000000004
Good. Morning. #morning #Saturday #diner #VT #breakfast #nucorpsofcadetsring #ring #college… https://t.co/dBZ7dbwX6f,44.199476,-72.50417299999998,0.7
@gratefuldead recordstoredayus 🌹🌹🌹 @ TOMS MUSIC TRADE https://t.co/CURRmn6iJo,39.901474,-76.60681700000002,0.0
"Egg in a muffin!!! (@ Rocket Baby Bakery - @rocketbabybaker in Wauwatosa, WI) https://t.co/mwfhrcxtRp",43.06084924,-87.99830888,0.0
@lyricwaters should've gave the neighbor  a buzz. Iv got ice cream and moms baked goodies 🤑,36.0419128,-75.68186176,0.0
"On the way to CT! (@ Mamaroneck, NY in Mamaroneck, NY) https://t.co/6rpe6MXDkB",40.95034402,-73.74092102,0.0
We're #hiring! Read about our latest #job opening here: Retail Sales Consultant [CWA MOB] Bryn Mawr PA - https://t.co/bBwxSPsL4f #Retail,40.0230237,-75.31517719999998,0.5
Me... @ Montgomery Scrap Corporation https://t.co/kpt7zM4xbL,39.10335,-77.13651999999998,0.0
"BAYADA Home Health Care: Home Health Registered Nurse (#GlenBurnie, MD) https://t.co/m53vlvEyO0 #Job #Jobs #Hiring",39.1626084,-76.6246886,0.0
"Shift Supervisor Trainee - CVS Health: (#OCEANCITY, MD) https://t.co/BqCqtHS9bO #Retail #Job #Jobs #Hiring #CareerArc",38.3365032,-75.0849058,-0.75
"Although I am not endorsing a candidate, I thought this was… https://t.co/72ctPqptOA",39.0992,-76.5361,0.0
"I think spring finally has arrived! (@ Milwaukee Lakefront in Milwaukee, WI) https://t.co/usjyJETrQV",43.04204537,-87.89545298,0.0
"Want to work in #Burlington, MA? View our latest opening: https://t.co/qwwWQt0DMj #Healthcare #Job #Jobs #Hiring #CareerArc",42.5047161,-71.19562049999998,0.5
"Want to work in #Charlotte, NC? View our latest opening: https://t.co/nkrJjulisQ #BusinessMgmt #insurance #Job #Jobs #Hiring",35.2270869,-80.8431267,0.5
you'll love this @34jaIIen https://t.co/fL7YNLOAsk,40.33612906,-74.59628558,0.5
"Can you recommend anyone for this #job? Clinical Applications Coordinator - Ancillary - https://t.co/MKe3sLrMFt #Atlanta, GA #IT #Hiring",33.9091884,-84.3540514,0.0
"I'm at @InNOutBurger in Long Beach, CA https://t.co/uqmEomzVKZ",33.79115045,-118.140084,-0.05
Don’t think about what can happen in a month. Don’t think about what can happen in a year. Just… https://t.co/2JFQNg7Kq6,33.827608000000005,-84.496362,0.0
Vacation here I come !! @ Official JetBlue Terminal - LaGuardia… https://t.co/IashwLv0ao,40.7747411,-73.8700121,0.0
"Can you recommend anyone for this #Hospitality #job? https://t.co/opAs4JitFl #restaurantjobs #Fairfax, VA #Hiring #CareerArc",38.8735614,-77.3898602,0.0
"We're #hiring! Click to apply: Manager Trainee-Retail Sales - https://t.co/pvhrRytQ9L #Retail #WinstonSalem, NC #Job #Jobs #CareerArc",36.0564654,-80.33245140000002,0.0
"See our latest #Savannah, GA #job and click to apply: Structural Mechanic II - https://t.co/t4cYAS9Ceb #Manufacturing #Hiring",32.0835407,-81.0998342,0.5
"Want to work at Macy's Beauty? We're #hiring in #Vorhees, NJ! Click for details: https://t.co/976Ux7tqsS #Sales #Job #Jobs #CareerArc",39.8508744,-75.0020025,0.0
Can you recommend anyone for this #job? Registered Nurse | RN | MS (Contract) - https://t.co/qUivCRlU5c #RN #Nursing https://t.co/dF6zpB6uYr,38.9822282,-94.6707917,0.0
🍩 is 🔑 @ Jupiter Donuts North Palm https://t.co/QO2cgVUIsC,26.80994,-80.05588,0.0
"in #TomsRiver, NJ: Hourly Home Care Nurses Needed (Registered Nurse RN / Licensed... at BAYADA Home Health Care https://t.co/ODNWErZ0sg",39.9537358,-74.1979458,0.0
"Want to work at Aerotek? We're #hiring in #Duluth, GA! Click for details: https://t.co/PShztQSvgX #CustomerService #Job #Jobs",34.0028786,-84.1446376,0.0
"It is a beautiful Saturday morning!!! Get out &amp; enjoy😎🍸🌞
#HappySaturday!!! @ Clearwater Beach… https://t.co/qMmkcauTjG",27.9172217,-82.80687331999998,0.890625
Remember that time we got Lucas some #DoleWhip and he spilled the whole thing on his leg on his… https://t.co/bQ6CPqL93k,28.41529704,-81.58061202,0.2
"See our latest #WestStPaul, MN #job and click to apply: MACHINE OPERATOR - https://t.co/f4nllAKHtm #Manufacturing https://t.co/kk0MsO1fss",44.9160768,-93.1016074,0.5
Just posted a photo @ Memories Bar &amp; Grill https://t.co/Vl8xlzZYN1,39.89628368,-86.21590046,0.0
"Let's get this Saturday started! (@ Starbucks in Crown Point, IN) https://t.co/dQZA4tB2jC",41.42688292,-87.36377281,0.0
I just began a doing circuit training workout using #Endomondo. Peptalk me now @ https://t.co/Lsdhsl50V0,33.486286,-79.098603,0.0
Having a slight craving for rock climbing and waterfall jumps🏞☠#stayswoopinfolks @ Linville… https://t.co/AGVQlOaFCD,35.9592,-81.9431,-0.16666666666666666
Ran the B.A.A. 5k this morning with Chris Sanford and finished with the exact same time as last… https://t.co/m8ClCPqjiR,42.35628305,-71.06330103000002,0.08333333333333333
I'm  proud of myself! My feet not so much.. 😊 I'm going to have to… https://t.co/Qc2s2BHRny,29.404664500000006,-95.23194050000001,0.6
"Can you recommend anyone for this #IT #job? https://t.co/5LXR45vFwh #Cleveland, OH #Hiring https://t.co/JZu6ghfmVY",41.49932,-81.6943605,0.0
"If you're a #Hospitality professional in 620 MARKETPLACE DRIVE, #BELAIR, MD, check out this #job: https://t.co/72KLimPrrd #Veterans #Hiring",39.5241026,-76.35244190000002,0.1
"#Healthcare #Job alert: Physical Therapist (PT) /... | Accountable Healthcare Staffing | #MurrellsInlet, SC https://t.co/cnnBVRzVgv #Jobs",33.5510021,-79.0414261,0.0
"Can you recommend anyone for this #job? Clinical Project Manager - https://t.co/U2jlHyTkV5 #FairLawn, NJ #Pharmaceutical #Hiring",40.9403762,-74.1318096,0.0
"AT&amp;T #Engineering #Job: Senior eCommerce Reporting Analyst (#Atlanta, GA) https://t.co/N7JYUa6Kxg #Jobs #Hiring #CareerArc",33.7489954,-84.3879824,0.0
South African send off! #sarahbolen #SarahPreAfrica #BolenInTheBush #FutureQueenofNamibia… https://t.co/U2t7NNhvam,40.63972222,-73.77888889,0.0
"Hair Stylist - Great Clips: (#Buford, GA) https://t.co/dRvUJifQWZ #Cosmetology #Job #Jobs #Hiring #CareerArc",34.118792799999994,-84.0751471,0.025000000000000022
"Customer Service Associate I - Lowe's Stores: (#Hialeah, FL) https://t.co/WRPW3xZ3df #Retail #Job #Jobs #Hiring",25.8575963,-80.2781057,-0.75
Cleared: Closure on #US1 SB at South of Olden Ave,40.234776,-74.747567,0.0
"I'm at @DunkinDonuts in Lithonia, GA https://t.co/d6IU15ig5J",33.69758466,-84.17255616,0.0
"7:45 appointment (@ The Art of Fadez in Villa Park, IL) https://t.co/wpZl3DCh7N https://t.co/aVCF3zHDOs",41.903754,-87.988247,0.0
Cleared: Incident on #I87NYSThruway NB at Exit 21 (I-87) - Catskill (Rte 23),42.250298,-73.884049,0.0
