Tweet content,Latitude,Longitude,sentiment
#Facts Tag A Friend who Feels The Same Way.... @ Mondrian South Beach https://t.co/Ft1jTWUSQk,25.78195707,-80.14288637999998,0.0
"#Atlanta, GA #Hospitality #Job: Shift Supervisor at HMSHost https://t.co/EFhZdCB3C4 #Jobs #Hiring #CareerArc",33.7489954,-84.3879824,0.0
"💪🏾 @ Planet Fitness - Memphis (Winchester Rd), TN https://t.co/JMz5U9tdis",35.05068656,-89.82665547000002,0.0
"#Rochester, NY #SkilledTrade #Job: Field Service Engineer – Refrigeration - New York at Thermo Fisher Scientific https://t.co/HO22IWtf8j",43.16103,-77.61092189999998,0.13636363636363635
"We're #hiring! Read about our latest #job opening here: Laborer - https://t.co/tHnQLTtg2l #KANSASCITY, MO #Construction #CareerArc",39.197184,-94.5820533,0.5
"Morning bunny face. #cats #kitties #catsofinstagram #snuggles @ Georgetown, Washington, D.C. https://t.co/49MebAdGj4",38.90523573,-77.06333610999998,0.0
S/o to kphillips9936 for the dope piece!!! Go follow his page! #comics #cosplay #comiccon… https://t.co/9ToBc0uEQW,37.93583333,-122.34777778,0.0
Work today is going pretty well. #sospredfast @ Butler Park https://t.co/WTQ2eW6IbY,30.261792,-97.754974,0.25
Oh boy! @ Preston's HOPE Playground Park https://t.co/GaizgZ7lKE,41.47575766,-81.4900258,0.0
Lake High School is in the house! #bhsHQ #behindtag @ Barbershop Harmony Society https://t.co/GWHf9xJnMn,36.16008,-86.7808699,0.2
"Assistant Manager - SONIC Drive-In: (#Hearne, TX) https://t.co/JidZKsgl8r #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",30.8834095,-96.597059,-0.75
"This #Nursing #job might be a great fit for you: LPN II-PEDS FOSTER CARE-PACE-COLT/FORREST CITY - https://t.co/TTLhdYUtfJ #LittleRock, AR",34.7464809,-92.2895948,0.6000000000000001
Absolutely beautiful Sun Country 737-800 livery ☀️☀️✈️✈️ #aviation #airportlife #737 @… https://t.co/OsIDaH99rh,41.06694444,-73.7075,0.85
"Dell #Job: Network Security Manager II Plano TX (#Plano, TX) https://t.co/G0zw8iT4EC #delljobs #Jobs #Hiring #CareerArc",33.0198431,-96.6988856,0.0
"Alan Bennett: Online Concert Series - ""Episode #4: Songs For $ale: Part II"" - LIVE Streaming… https://t.co/KCRG4w5Fgf",36.16666667,-86.78333333,0.13636363636363635
