Tweet content,Latitude,Longitude,sentiment
#thecrew @ Piranah Night Club https://t.co/GLBPwe3wZ0,36.10555708,-115.15176591,0.0
Out and about with you better know who it is #MrDalvin at the @blue_martini_lv #modellove… https://t.co/M1mQw5VhbH,36.06839673,-115.17738341,0.5
"I'm at Brunswick Nuclear Plant in Southport, NC https://t.co/Y2wjqbvSj0",33.95396872,-78.01790714000002,0.0
"Love Yourself by Justin Bieber is #nowplaying in Tavern on Main, Snellville.",33.838899,-84.06572300000002,0.3333333333333333
#SuspiciousPerson W Livingston St &amp; N Hughey Ave 32801 (4/15 04:57) #Orlando #CentralBusinessDistrict,28.54747005,-81.38295024999998,0.0
"See our latest #Newport, RI #job and click to apply: Certified Nursing Assistant |... - https://t.co/GHIIkJg7Pt #RN https://t.co/aM6Knf6RNu",41.4901024,-71.31282849999998,0.5
"#FamilyHart #Bountiful #UT #WX,03:12 Mtn, 37.2°F,Wnd 5.0 mph ENE,Gust 7.0 mph,Hum 77%,Prcp 0.00in, Bar 29.963in Falling,Max 38.0°F,Min 32.8°",40.88388889,-111.85,0.0
"I'm at Southport NC in Southport, NC https://t.co/FQBPjdzy5T",33.95762978,-78.01299161999998,0.0
"Weather now: clear sky, 39°F, 13 mph southeast wind. https://t.co/GaBE3wVrYP",43.04137104,-87.90968018,0.10000000000000002
Yeah for SpringtimeInColorado!! kdvr @KirkYuhnke https://t.co/EwLaf6rLg1,39.74601199,-104.99459343,0.0
"With Ander Crenshaw retiring, there's a rumor TIM TEBOW is considering a run. More on this at 6:30am on GMJ First… https://t.co/PopdzExEOb",30.32633066,-81.65339546,0.375
"Join us! Lew Turner is on a really special story this morning, so I am filling in for him on the desk! First Coast… https://t.co/PopdzExEOb",30.32633066,-81.65339546,0.3482142857142857
We're #hiring! Read about our latest #job opening here: Physical Therapist (PT) /... - https://t.co/RoqYp5ThVT https://t.co/rhCBNsFURw,39.1637984,-119.7674034,0.25
Strong earthquake hits Japan - 9 dead - 800 injured. Details next from the AlertCenter WatchWBTV @WBTVKristenM https://t.co/FnbesqYClU,35.22483977,-80.84079342,0.07777777777777777
